4,4.0000000000000001E-2,0,,sottotono
3.8095238095238093,3.8095238095238099E-2,0,0,mistaman
3.8043478260869565,-2.1739130434782608E-2,0.54347826086956519,5.434782608695652E-3,caneda
3.2432432432432434,3.2432432432432434E-2,0,,dargen d_amico
3.1446540880503147,3.1446540880503145E-2,0,,articolo 31
2.9197080291970803,2.9197080291970802E-2,0,0,vacca
2.912621359223301,2.9126213592233011E-2,0.970873786407767,9.7087378640776691E-3,shade
2.9069767441860463,2.9069767441860465E-2,0,0,inoki
2.5423728813559321,2.5423728813559324E-2,0,0,cor veleno
2.5316455696202533,2.5316455696202531E-2,0,0,babaman
2.3529411764705883,2.3529411764705882E-2,0.58823529411764708,5.8823529411764705E-3,madman
2.3255813953488373,2.3255813953488372E-2,0,0,brusco
2.150537634408602,2.1505376344086023E-2,0,0,bassi maestro
2.0408163265306123,2.0408163265306121E-2,0,0,piotta
1.3698630136986301,1.3698630136986301E-2,0,,frankie hi-nrg mc
0,0,0,,o zulù
0,-0.25,0,0,mistico
0,-0.33333333333333331,0,,miss simpatia
,,0,0,
