TextCodePK,n_sentences,n_tokens,Is_Explicit,N_Swear_Words_IT,N_Swear_Words_EN
TXT2949,49.0,428.0,,,
TXT2950,32.0,257.0,,,
TXT2951,75.0,450.0,,,
TXT2952,77.0,575.0,,,
TXT2953,24.0,193.0,,,
TXT2954,51.0,318.0,,,
TXT2955,45.0,406.0,,,
TXT2956,92.0,749.0,,,
TXT2957,59.0,530.0,,,
TXT2958,70.0,665.0,,,
TXT2959,61.0,677.0,,,
TXT2960,45.0,420.0,,,
TXT2961,66.0,498.0,,,
TXT2962,61.0,480.0,,,
TXT2963,75.0,796.0,,,
TXT2964,45.0,422.0,,,
TXT2965,54.0,453.0,,,
TXT2966,43.0,419.0,,,
TXT2967,53.0,558.0,,,
TXT2968,46.0,402.0,,,
TXT2969,64.0,677.0,,,
TXT2970,54.0,451.0,,,
TXT2971,47.0,380.0,,,
TXT2972,54.0,519.0,,,
TXT2973,95.0,756.0,,,
TXT2974,64.0,556.0,,,
TXT2975,65.0,485.0,,,
TXT2976,48.0,401.0,,,
TXT2977,65.0,625.0,,,
TXT2978,62.0,689.0,,,
TXT2979,56.0,466.0,,,
TXT2980,68.0,541.0,,,
TXT2981,59.0,732.0,,,
TXT2982,53.0,493.0,,,
TXT2983,49.0,466.0,,,
TXT2984,53.0,571.0,,,
TXT2985,45.0,352.0,,,
TXT2986,38.0,346.0,,,
TXT2987,91.0,992.0,,,
TXT2988,55.0,450.0,,,
TXT2989,58.0,422.0,,,
TXT2990,69.0,788.0,,,
TXT2991,58.0,616.0,,,
TXT2992,58.0,701.0,,,
TXT2993,53.0,583.0,,,
TXT2994,55.0,663.0,,,
TXT2995,78.0,879.0,,,
TXT2996,39.0,430.0,,,
TXT2997,73.0,568.0,,,
TXT2998,52.0,505.0,,,
TXT2999,54.0,508.0,,,
TXT3000,67.0,737.0,,,
TXT3001,54.0,445.0,,,
TXT3002,45.0,395.0,,,
TXT3003,42.0,458.0,,,
TXT3004,51.0,563.0,,,
TXT3005,61.0,627.0,,,
TXT3006,134.0,1165.0,,,
TXT3007,55.0,675.0,,,
TXT3008,52.0,386.0,,,
TXT3009,52.0,492.0,,,
TXT3010,63.0,516.0,,,
TXT3011,52.0,575.0,,,
TXT3012,59.0,596.0,,,
TXT3013,43.0,338.0,,,
TXT3014,61.0,626.0,,,
TXT3015,13.0,63.0,,,
TXT3016,48.0,347.0,,,
TXT3017,37.0,279.0,,,
TXT3018,152.0,1647.0,,,
TXT3019,54.0,621.0,,,
TXT3020,57.0,649.0,,,
TXT3021,36.0,366.0,,,
TXT3022,52.0,508.0,,,
TXT3023,63.0,630.0,,,
TXT3024,44.0,327.0,,,
TXT3025,48.0,422.0,,,
TXT3026,28.0,152.0,,,
TXT3027,61.0,636.0,,,
TXT3028,53.0,546.0,,,
TXT3029,42.0,405.0,,,
TXT3030,43.0,432.0,,,
TXT3031,22.0,242.0,,,
TXT3032,50.0,403.0,,,
TXT3033,36.0,323.0,,,
TXT3034,50.0,517.0,,,
TXT3035,38.0,272.0,,,
TXT3036,36.0,281.0,,,
TXT3037,23.0,170.0,,,
TXT3038,51.0,682.0,,,
TXT3039,11.0,104.0,,,
TXT3040,8.0,90.0,,,
TXT3041,70.0,572.0,,,
TXT3042,80.0,656.0,,,
TXT3043,64.0,558.0,,,
TXT3044,59.0,449.0,,,
TXT3045,56.0,414.0,,,
TXT3046,82.0,659.0,,,
TXT3047,76.0,532.0,,,
TXT3048,48.0,402.0,,,
TXT3049,62.0,521.0,,,
TXT3050,63.0,511.0,,,
TXT3051,53.0,545.0,,,
TXT3052,84.0,845.0,,,
TXT3053,75.0,716.0,,,
TXT3054,48.0,422.0,,,
TXT3055,55.0,572.0,,,
TXT3056,65.0,670.0,,,
TXT3057,54.0,459.0,,,
TXT3058,53.0,686.0,,,
TXT3059,87.0,731.0,,,
TXT3060,59.0,677.0,,,
TXT3061,31.0,327.0,,,
TXT3062,36.0,391.0,,,
TXT3063,80.0,816.0,,,
TXT3064,50.0,601.0,,,
TXT3065,98.0,919.0,,,
TXT3066,61.0,671.0,,,
TXT3067,65.0,611.0,,,
TXT3068,70.0,660.0,,,
TXT3069,55.0,476.0,,,
TXT3070,47.0,596.0,,,
TXT3071,43.0,308.0,,,
TXT3072,46.0,394.0,,,
TXT3073,63.0,554.0,,,
TXT3074,59.0,662.0,,,
TXT3075,56.0,532.0,,,
TXT3076,59.0,693.0,,,
TXT3077,76.0,632.0,,,
TXT3078,62.0,700.0,,,
TXT3079,72.0,742.0,,,
TXT3080,57.0,396.0,,,
TXT3081,82.0,828.0,,,
TXT3082,51.0,448.0,,,
TXT3083,48.0,347.0,,,
TXT3084,52.0,384.0,,,
TXT3085,52.0,433.0,,,
TXT3086,77.0,471.0,,,
TXT3087,38.0,277.0,,,
TXT3088,121.0,1190.0,,,
TXT3089,83.0,562.0,,,
TXT3090,75.0,712.0,,,
TXT3091,51.0,593.0,,,
TXT3092,62.0,800.0,,,
TXT3093,60.0,621.0,,,
TXT3094,56.0,466.0,,,
TXT3095,54.0,465.0,,,
TXT3096,53.0,562.0,,,
TXT3097,55.0,509.0,,,
TXT3098,67.0,769.0,,,
TXT3099,65.0,918.0,,,
TXT3100,63.0,926.0,,,
TXT3101,59.0,368.0,,,
TXT3102,48.0,443.0,,,
TXT3103,50.0,474.0,,,
TXT3104,23.0,183.0,,,
TXT3105,52.0,390.0,,,
TXT3106,45.0,599.0,,,
TXT3107,52.0,589.0,,,
TXT3108,53.0,565.0,,,
TXT3109,54.0,556.0,,,
TXT3110,76.0,611.0,,,
TXT3111,51.0,471.0,,,
TXT3112,29.0,368.0,,,
TXT3113,90.0,965.0,,,
TXT3114,92.0,856.0,,,
TXT3115,53.0,419.0,,,
TXT3116,54.0,606.0,,,
TXT3117,56.0,539.0,,,
TXT3118,61.0,561.0,,,
TXT3119,42.0,362.0,,,
TXT3120,49.0,516.0,,,
TXT3121,55.0,591.0,,,
TXT3122,47.0,446.0,,,
TXT3123,25.0,368.0,,,
TXT3124,84.0,776.0,,,
TXT3125,79.0,586.0,,,
TXT3126,55.0,557.0,,,
TXT3127,65.0,583.0,,,
TXT3128,63.0,458.0,,,
TXT3129,70.0,686.0,,,
TXT3130,70.0,425.0,,,
TXT3131,60.0,367.0,,,
TXT3132,40.0,370.0,,,
TXT3133,45.0,636.0,,,
TXT3134,35.0,262.0,,,
TXT3135,55.0,495.0,,,
TXT3136,41.0,485.0,,,
TXT3137,62.0,530.0,,,
TXT3138,109.0,678.0,,,
TXT3139,91.0,760.0,,,
TXT3140,55.0,544.0,,,
TXT3141,22.0,139.0,,,
TXT3142,34.0,334.0,,,
TXT3143,27.0,187.0,,,
TXT3144,56.0,465.0,,,
TXT3145,49.0,321.0,,,
TXT3146,64.0,575.0,,,
TXT3147,50.0,436.0,,,
TXT3148,47.0,433.0,,,
TXT3149,27.0,276.0,,,
TXT3150,67.0,518.0,,,
TXT3151,46.0,419.0,,,
TXT3152,18.0,81.0,,,
TXT3153,58.0,574.0,,,
TXT3154,6.0,22.0,,,
TXT3155,47.0,392.0,,,
TXT3156,91.0,551.0,,,
TXT3157,53.0,461.0,,,
TXT3158,55.0,483.0,,,
TXT3159,4.0,28.0,,,
TXT3160,69.0,506.0,,,
TXT3161,35.0,367.0,,,
TXT3162,63.0,655.0,,,
TXT3163,77.0,689.0,,,
TXT3164,8.0,81.0,,,
TXT3165,53.0,611.0,,,
TXT3166,110.0,771.0,,,
TXT3167,2.0,8.0,,,
TXT3168,63.0,401.0,,,
TXT3169,53.0,450.0,,,
TXT3170,66.0,568.0,,,
TXT3171,65.0,613.0,,,
TXT3172,2.0,13.0,,,
TXT3173,2.0,21.0,,,
TXT3174,2.0,41.0,,,
TXT3175,4.0,26.0,,,
TXT3176,48.0,435.0,,,
TXT3177,45.0,306.0,,,
TXT3178,54.0,436.0,,,
TXT3179,37.0,255.0,,,
TXT3180,58.0,388.0,,,
TXT3181,53.0,365.0,,,
TXT3182,49.0,241.0,,,
TXT3183,51.0,465.0,,,
TXT3184,54.0,416.0,,,
TXT3185,49.0,451.0,,,
TXT3186,53.0,313.0,,,
TXT3187,57.0,499.0,,,
TXT3188,52.0,267.0,,,
TXT3189,59.0,490.0,,,
TXT3190,76.0,662.0,,,
TXT3191,73.0,648.0,,,
TXT3192,42.0,357.0,,,
TXT3193,64.0,681.0,,,
TXT3194,72.0,466.0,,,
TXT3195,48.0,302.0,,,
TXT3196,87.0,695.0,,,
TXT3197,43.0,205.0,,,
TXT3198,56.0,363.0,,,
TXT3199,63.0,411.0,,,
TXT3200,30.0,171.0,,,
TXT3201,63.0,458.0,,,
TXT3202,43.0,374.0,,,
TXT3203,49.0,560.0,,,
TXT3204,62.0,448.0,,,
TXT3205,58.0,569.0,,,
TXT3206,59.0,411.0,,,
TXT3207,73.0,552.0,,,
TXT3208,40.0,327.0,,,
TXT3209,54.0,488.0,,,
TXT3210,51.0,423.0,,,
TXT3211,65.0,513.0,,,
TXT3212,30.0,210.0,,,
TXT3213,66.0,537.0,,,
TXT3214,62.0,425.0,,,
TXT3215,53.0,384.0,,,
TXT3216,73.0,503.0,,,
TXT3217,69.0,616.0,,,
TXT3218,56.0,309.0,,,
TXT3219,73.0,513.0,,,
TXT3220,56.0,533.0,,,
TXT3221,57.0,411.0,,,
TXT3222,45.0,397.0,,,
TXT3223,58.0,413.0,,,
TXT3224,59.0,539.0,,,
TXT3225,45.0,433.0,,,
TXT3226,62.0,515.0,,,
TXT3227,68.0,521.0,,,
TXT3228,50.0,410.0,,,
TXT3229,62.0,395.0,,,
TXT3230,25.0,183.0,,,
TXT3231,60.0,497.0,,,
TXT3232,69.0,539.0,,,
TXT3233,56.0,359.0,,,
TXT3234,54.0,472.0,,,
TXT3235,47.0,435.0,,,
TXT3236,35.0,265.0,,,
TXT3237,49.0,441.0,,,
TXT3238,68.0,652.0,,,
TXT3239,38.0,439.0,,,
TXT3240,54.0,317.0,,,
TXT3241,36.0,346.0,,,
TXT3242,58.0,556.0,,,
TXT3243,44.0,274.0,,,
TXT3244,77.0,656.0,,,
TXT3245,33.0,202.0,,,
TXT3246,42.0,279.0,,,
TXT3247,67.0,551.0,,,
TXT3248,49.0,393.0,,,
TXT3249,22.0,195.0,,,
TXT3250,59.0,466.0,,,
TXT3251,90.0,671.0,,,
TXT3252,48.0,455.0,,,
TXT3253,43.0,399.0,,,
TXT3254,50.0,501.0,,,
TXT3255,61.0,614.0,,,
TXT3256,82.0,619.0,,,
TXT3257,75.0,555.0,,,
TXT3258,41.0,603.0,,,
TXT3259,61.0,345.0,,,
TXT3260,50.0,353.0,,,
TXT3261,71.0,595.0,,,
TXT3262,43.0,276.0,,,
TXT3263,43.0,391.0,,,
TXT3264,40.0,324.0,,,
TXT3265,39.0,336.0,,,
TXT3266,45.0,424.0,,,
TXT3267,60.0,557.0,,,
TXT3268,78.0,809.0,,,
TXT3269,13.0,125.0,,,
TXT3270,108.0,1039.0,,,
TXT3271,55.0,379.0,,,
TXT3272,66.0,499.0,,,
TXT3273,56.0,451.0,,,
TXT3274,44.0,428.0,,,
TXT3275,57.0,419.0,,,
TXT3276,47.0,409.0,,,
TXT3277,65.0,528.0,,,
TXT3278,93.0,695.0,,,
TXT3279,33.0,231.0,,,
TXT3280,68.0,564.0,,,
TXT3281,64.0,586.0,,,
TXT3282,62.0,485.0,,,
TXT3283,12.0,92.0,,,
TXT3284,58.0,531.0,,,
TXT3285,63.0,539.0,,,
TXT3286,57.0,386.0,,,
TXT3287,44.0,386.0,,,
TXT3288,52.0,472.0,,,
TXT3289,20.0,108.0,,,
TXT3290,64.0,734.0,,,
TXT3291,72.0,557.0,,,
TXT3292,53.0,410.0,,,
TXT3293,49.0,479.0,,,
TXT3294,39.0,348.0,,,
TXT3295,58.0,448.0,,,
TXT3296,91.0,663.0,,,
TXT3297,52.0,421.0,,,
TXT3298,51.0,490.0,,,
TXT3299,9.0,60.0,,,
TXT3300,60.0,536.0,,,
TXT3301,74.0,511.0,,,
TXT3302,25.0,161.0,,,
TXT3303,45.0,414.0,,,
TXT3304,75.0,604.0,,,
TXT3305,110.0,803.0,,,
TXT3306,55.0,377.0,,,
TXT3307,60.0,415.0,,,
TXT3308,60.0,555.0,,,
TXT3309,80.0,655.0,,,
TXT3310,31.0,216.0,,,
TXT3311,46.0,385.0,,,
TXT3312,50.0,458.0,,,
TXT3313,53.0,433.0,,,
TXT3314,78.0,632.0,,,
TXT3315,67.0,666.0,,,
TXT3316,50.0,410.0,,,
TXT3317,48.0,390.0,,,
TXT3318,36.0,328.0,,,
TXT3319,24.0,169.0,,,
TXT3320,93.0,841.0,,,
TXT3321,56.0,644.0,,,
TXT3322,53.0,357.0,,,
TXT3323,95.0,544.0,,,
TXT3324,68.0,518.0,,,
TXT3325,85.0,715.0,,,
TXT3326,44.0,264.0,,,
TXT3327,6.0,26.0,,,
TXT3328,50.0,276.0,,,
TXT3329,62.0,296.0,,,
TXT3330,67.0,533.0,,,
TXT3331,77.0,627.0,,,
TXT3332,79.0,590.0,,,
TXT3333,71.0,212.0,,,
TXT3334,19.0,415.0,,,
TXT3335,40.0,1079.0,,,
TXT3336,28.0,414.0,,,
TXT3337,12.0,372.0,,,
TXT3338,39.0,1084.0,,,
TXT3339,19.0,397.0,,,
TXT3340,37.0,993.0,,,
TXT3341,55.0,986.0,,,
TXT3342,44.0,1083.0,,,
TXT3343,36.0,834.0,,,
TXT3344,38.0,633.0,,,
TXT3345,17.0,324.0,,,
TXT3346,20.0,316.0,,,
TXT3347,31.0,965.0,,,
TXT3348,28.0,652.0,,,
TXT3349,21.0,743.0,,,
TXT3350,45.0,867.0,,,
TXT3351,48.0,919.0,,,
TXT3352,19.0,477.0,,,
TXT3353,31.0,726.0,,,
TXT3354,35.0,892.0,,,
TXT3355,82.0,809.0,,,
TXT3356,48.0,420.0,,,
TXT3357,78.0,643.0,,,
TXT3358,130.0,870.0,,,
TXT3359,60.0,391.0,,,
TXT3360,80.0,521.0,,,
TXT3361,94.0,830.0,,,
TXT3362,80.0,606.0,,,
TXT3363,87.0,761.0,,,
TXT3364,69.0,375.0,,,
TXT3365,88.0,560.0,,,
TXT3366,79.0,743.0,,,
TXT3367,59.0,446.0,,,
TXT3368,50.0,308.0,,,
TXT3369,96.0,743.0,,,
TXT3370,63.0,549.0,,,
TXT3371,82.0,748.0,,,
TXT3372,92.0,790.0,,,
TXT3373,67.0,450.0,,,
TXT3374,50.0,404.0,,,
TXT3375,50.0,458.0,,,
TXT3376,58.0,486.0,,,
TXT3377,80.0,383.0,,,
TXT3378,100.0,910.0,,,
TXT3379,101.0,767.0,,,
TXT3380,71.0,506.0,,,
TXT3381,83.0,710.0,,,
TXT3382,94.0,789.0,,,
TXT3383,54.0,519.0,,,
TXT3384,92.0,670.0,,,
TXT3385,64.0,527.0,,,
TXT3386,93.0,663.0,,,
TXT3387,76.0,606.0,,,
TXT3388,49.0,481.0,,,
TXT3389,92.0,817.0,,,
TXT3390,58.0,391.0,,,
TXT3391,59.0,493.0,,,
TXT3392,94.0,715.0,,,
TXT3393,53.0,543.0,,,
TXT3394,72.0,666.0,,,
TXT3395,54.0,371.0,,,
TXT3396,72.0,624.0,,,
TXT3397,93.0,745.0,,,
TXT3398,71.0,649.0,,,
TXT3399,65.0,606.0,,,
TXT3400,61.0,512.0,,,
TXT3401,60.0,541.0,,,
TXT3402,108.0,849.0,,,
TXT3403,97.0,970.0,,,
TXT3404,88.0,703.0,,,
TXT3405,79.0,594.0,,,
TXT3406,57.0,719.0,,,
TXT3407,83.0,655.0,,,
TXT3408,63.0,412.0,,,
TXT3409,91.0,865.0,,,
TXT3410,141.0,1255.0,,,
TXT3411,96.0,576.0,,,
TXT3412,37.0,396.0,,,
TXT3413,66.0,548.0,,,
TXT3414,114.0,856.0,,,
TXT3415,73.0,746.0,,,
TXT3416,91.0,652.0,,,
TXT3417,152.0,1354.0,,,
TXT3418,48.0,347.0,,,
TXT3419,109.0,924.0,,,
TXT3420,63.0,577.0,,,
TXT3421,95.0,1092.0,,,
TXT3422,96.0,690.0,,,
TXT3423,89.0,731.0,,,
TXT3424,64.0,593.0,,,
TXT3425,98.0,737.0,,,
TXT3426,69.0,587.0,,,
TXT3427,95.0,836.0,,,
TXT3428,96.0,878.0,,,
TXT3429,78.0,505.0,,,
TXT3430,101.0,870.0,,,
TXT3431,64.0,389.0,,,
TXT3432,82.0,539.0,,,
TXT3433,98.0,908.0,,,
TXT3434,77.0,748.0,,,
TXT3435,80.0,626.0,,,
TXT3436,40.0,665.0,,,
TXT3437,69.0,609.0,,,
TXT3438,66.0,454.0,,,
TXT3439,161.0,1126.0,,,
TXT3440,93.0,692.0,,,
TXT3441,44.0,260.0,,,
TXT3442,56.0,418.0,,,
TXT3443,89.0,726.0,,,
TXT3444,58.0,384.0,,,
TXT3445,57.0,611.0,,,
TXT3446,127.0,929.0,,,
TXT3447,56.0,390.0,,,
TXT3448,60.0,455.0,,,
TXT3449,63.0,733.0,,,
TXT3450,36.0,399.0,,,
TXT3451,60.0,607.0,,,
TXT3452,65.0,588.0,,,
TXT3453,64.0,855.0,,,
TXT3454,97.0,863.0,,,
TXT3455,60.0,672.0,,,
TXT3456,63.0,551.0,,,
TXT3457,47.0,214.0,,,
TXT3458,21.0,182.0,,,
TXT3459,74.0,676.0,,,
TXT3460,72.0,584.0,,,
TXT3461,50.0,844.0,,,
TXT3462,128.0,1019.0,,,
TXT3463,37.0,270.0,,,
TXT3464,34.0,190.0,,,
TXT3465,119.0,956.0,,,
TXT3466,56.0,586.0,,,
TXT3467,65.0,531.0,,,
TXT3468,1.0,13.0,,,
TXT3469,77.0,694.0,,,
TXT3470,23.0,151.0,,,
TXT3471,42.0,328.0,,,
TXT3472,118.0,1014.0,,,
TXT3473,140.0,933.0,,,
TXT3474,30.0,144.0,,,
TXT3475,84.0,629.0,,,
TXT3476,54.0,494.0,,,
TXT3477,8.0,47.0,,,
TXT3478,77.0,486.0,,,
TXT3479,7.0,14.0,,,
TXT3480,26.0,211.0,,,
TXT3481,72.0,680.0,,,
TXT3482,20.0,88.0,,,
TXT3483,51.0,575.0,,,
TXT3484,25.0,97.0,,,
TXT3485,11.0,63.0,,,
TXT3486,64.0,624.0,,,
TXT3487,104.0,882.0,,,
TXT3488,18.0,132.0,,,
TXT3489,17.0,178.0,,,
TXT3490,89.0,798.0,,,
TXT3491,6.0,155.0,,,
TXT3492,12.0,76.0,,,
TXT3493,39.0,368.0,,,
TXT3494,12.0,144.0,,,
TXT3495,17.0,174.0,,,
TXT3496,20.0,183.0,,,
TXT3497,7.0,77.0,,,
TXT3498,7.0,71.0,,,
TXT3499,24.0,265.0,,,
TXT3500,27.0,123.0,,,
TXT3501,10.0,44.0,,,
TXT3502,18.0,206.0,,,
TXT3503,1.0,5.0,,,
TXT3504,96.0,743.0,,,
TXT3505,1.0,9.0,,,
TXT3506,1.0,7.0,,,
TXT3507,53.0,297.0,,,
TXT3508,12.0,168.0,,,
TXT3509,1.0,12.0,,,
TXT3510,1.0,8.0,,,
TXT3511,1.0,11.0,,,
TXT3512,1.0,13.0,,,
TXT3513,14.0,42.0,,,
TXT3514,71.0,716.0,,,
TXT3515,83.0,893.0,,,
TXT3516,126.0,1123.0,,,
TXT3517,95.0,549.0,,,
TXT3518,171.0,1493.0,,,
TXT3519,96.0,806.0,,,
TXT3520,79.0,902.0,,,
TXT3521,51.0,331.0,,,
TXT3522,68.0,420.0,,,
TXT3523,30.0,287.0,,,
TXT3524,31.0,248.0,,,
TXT3525,62.0,548.0,,,
TXT3526,110.0,1084.0,,,
TXT3527,61.0,485.0,,,
TXT3528,50.0,445.0,,,
TXT3529,42.0,449.0,,,
TXT3530,53.0,283.0,,,
TXT3531,44.0,405.0,,,
TXT3532,45.0,384.0,,,
TXT3533,52.0,525.0,,,
TXT3534,98.0,813.0,,,
TXT3535,46.0,463.0,,,
TXT3536,83.0,721.0,,,
TXT3537,100.0,779.0,,,
TXT3538,52.0,228.0,,,
TXT3539,25.0,215.0,,,
TXT3540,55.0,411.0,,,
TXT3541,56.0,366.0,,,
TXT3542,79.0,586.0,,,
TXT3543,55.0,538.0,,,
TXT3544,37.0,344.0,,,
TXT3545,109.0,920.0,,,
TXT3546,40.0,367.0,,,
TXT3547,101.0,682.0,,,
TXT3548,69.0,617.0,,,
TXT3549,40.0,366.0,,,
TXT3550,54.0,509.0,,,
TXT3551,75.0,461.0,,,
TXT3552,92.0,582.0,,,
TXT3553,63.0,626.0,,,
TXT3554,42.0,250.0,,,
TXT3555,76.0,486.0,,,
TXT3556,88.0,740.0,,,
TXT3557,53.0,514.0,,,
TXT3558,14.0,100.0,,,
TXT3559,89.0,783.0,,,
TXT3560,106.0,625.0,,,
TXT3561,60.0,329.0,,,
TXT3562,90.0,838.0,,,
TXT3563,24.0,184.0,,,
TXT3564,56.0,471.0,,,
TXT3565,37.0,199.0,,,
TXT3566,50.0,432.0,,,
TXT3567,55.0,311.0,,,
TXT3568,38.0,285.0,,,
TXT3569,1.0,4.0,,,
TXT3570,35.0,277.0,,,
TXT3571,41.0,293.0,,,
TXT3572,44.0,234.0,,,
TXT3573,23.0,177.0,,,
TXT3574,20.0,252.0,,,
TXT3575,59.0,444.0,,,
TXT3576,28.0,164.0,,,
TXT3577,36.0,190.0,,,
TXT3578,18.0,216.0,,,
TXT3579,28.0,231.0,,,
TXT3580,1.0,7.0,,,
TXT3581,5.0,9.0,,,
TXT3582,34.0,363.0,,,
TXT3583,24.0,180.0,,,
TXT3584,77.0,681.0,,,
TXT3585,16.0,135.0,,,
TXT3586,33.0,151.0,,,
TXT3587,54.0,232.0,,,
TXT3588,62.0,390.0,,,
TXT3589,33.0,110.0,,,
TXT3590,21.0,120.0,,,
TXT3591,30.0,266.0,,,
TXT3592,25.0,203.0,,,
TXT3593,46.0,192.0,,,
TXT3594,24.0,209.0,,,
TXT3595,25.0,176.0,,,
TXT3596,30.0,155.0,,,
TXT3597,46.0,321.0,,,
TXT3598,1.0,5.0,,,
TXT3599,35.0,196.0,,,
TXT3600,18.0,101.0,,,
TXT3601,22.0,122.0,,,
TXT3602,43.0,246.0,,,
TXT3603,20.0,187.0,,,
TXT3604,39.0,250.0,,,
TXT3605,32.0,264.0,,,
TXT3606,53.0,335.0,,,
TXT3607,32.0,174.0,,,
TXT3608,35.0,213.0,,,
TXT3609,33.0,184.0,,,
TXT3610,42.0,259.0,,,
TXT3611,29.0,156.0,,,
TXT3612,36.0,272.0,,,
TXT3613,54.0,308.0,,,
TXT3614,32.0,252.0,,,
TXT3615,24.0,134.0,,,
TXT3616,34.0,206.0,,,
TXT3617,26.0,140.0,,,
TXT3618,49.0,189.0,,,
TXT3619,15.0,80.0,,,
TXT3620,24.0,146.0,,,
TXT3621,39.0,223.0,,,
TXT3622,22.0,131.0,,,
TXT3623,20.0,192.0,,,
TXT3624,47.0,302.0,,,
TXT3625,1.0,3.0,,,
TXT3626,27.0,160.0,,,
TXT3627,31.0,158.0,,,
TXT3628,24.0,150.0,,,
TXT3629,28.0,142.0,,,
TXT3630,24.0,149.0,,,
TXT3631,8.0,60.0,,,
TXT3632,42.0,158.0,,,
TXT3633,1.0,108.0,,,
TXT3634,20.0,134.0,,,
TXT3635,1.0,10.0,,,
TXT3636,18.0,167.0,,,
TXT3637,27.0,166.0,,,
TXT3638,23.0,183.0,,,
TXT3639,22.0,125.0,,,
TXT3640,30.0,277.0,,,
TXT3641,41.0,207.0,,,
TXT3642,33.0,205.0,,,
TXT3643,22.0,130.0,,,
TXT3644,24.0,186.0,,,
TXT3645,13.0,72.0,,,
TXT3646,28.0,217.0,,,
TXT3647,99.0,706.0,,,
TXT3648,31.0,344.0,,,
TXT3649,26.0,141.0,,,
TXT3650,23.0,141.0,,,
TXT3651,24.0,149.0,,,
TXT3652,31.0,220.0,,,
TXT3653,29.0,238.0,,,
TXT3654,19.0,107.0,,,
TXT3655,32.0,191.0,,,
TXT3656,1.0,3.0,,,
TXT3657,1.0,4.0,,,
TXT3658,1.0,6.0,,,
TXT3659,23.0,107.0,,,
TXT3660,1.0,3.0,,,
TXT3661,58.0,491.0,,,
TXT3662,58.0,491.0,,,
TXT3663,58.0,491.0,,,
TXT3664,58.0,491.0,,,
TXT3665,58.0,491.0,,,
TXT3666,58.0,491.0,,,
TXT3667,58.0,491.0,,,
TXT3668,58.0,491.0,,,
TXT3669,58.0,491.0,,,
TXT3670,58.0,491.0,,,
TXT3671,58.0,491.0,,,
TXT3672,58.0,491.0,,,
TXT3673,58.0,491.0,,,
TXT3674,58.0,491.0,,,
TXT3675,58.0,491.0,,,
TXT3676,58.0,491.0,,,
TXT3677,58.0,491.0,,,
TXT3678,58.0,491.0,,,
TXT3679,58.0,491.0,,,
TXT3680,58.0,491.0,,,
TXT3681,58.0,491.0,,,
TXT3682,58.0,491.0,,,
TXT3683,58.0,491.0,,,
TXT3684,58.0,491.0,,,
TXT3685,58.0,491.0,,,
TXT3686,58.0,491.0,,,
TXT3687,58.0,491.0,,,
TXT3688,58.0,491.0,,,
TXT3689,58.0,491.0,,,
TXT3690,58.0,491.0,,,
TXT3691,58.0,491.0,,,
TXT3692,58.0,491.0,,,
TXT3693,58.0,491.0,,,
TXT3694,58.0,491.0,,,
TXT3695,58.0,491.0,,,
TXT3696,58.0,491.0,,,
TXT3697,58.0,491.0,,,
TXT3698,58.0,491.0,,,
TXT3699,58.0,491.0,,,
TXT3700,58.0,491.0,,,
TXT3701,58.0,491.0,,,
TXT3702,58.0,491.0,,,
TXT3703,58.0,491.0,,,
TXT3704,58.0,491.0,,,
TXT3705,58.0,491.0,,,
TXT3706,58.0,491.0,,,
TXT3707,58.0,491.0,,,
TXT3708,58.0,491.0,,,
TXT3709,58.0,491.0,,,
TXT3710,58.0,491.0,,,
TXT3711,58.0,491.0,,,
TXT3712,58.0,491.0,,,
TXT3713,58.0,491.0,,,
TXT3714,58.0,491.0,,,
TXT3715,58.0,491.0,,,
TXT3716,58.0,491.0,,,
TXT3717,58.0,491.0,,,
TXT3718,58.0,491.0,,,
TXT3719,58.0,491.0,,,
TXT3720,58.0,491.0,,,
TXT3721,58.0,491.0,,,
TXT3722,58.0,491.0,,,
TXT3723,58.0,491.0,,,
TXT3724,58.0,491.0,,,
TXT3725,58.0,491.0,,,
TXT3726,58.0,491.0,,,
TXT3727,58.0,491.0,,,
TXT3728,58.0,491.0,,,
TXT3729,58.0,491.0,,,
TXT3730,58.0,491.0,,,
TXT3731,58.0,491.0,,,
TXT3732,58.0,491.0,,,
TXT3733,58.0,491.0,,,
TXT3734,74.0,598.0,,,
TXT3735,59.0,495.0,,,
TXT3736,51.0,389.0,,,
TXT3737,47.0,460.0,,,
TXT3738,43.0,425.0,,,
TXT3739,49.0,475.0,,,
TXT3740,60.0,669.0,,,
TXT3741,58.0,541.0,,,
TXT3742,59.0,575.0,,,
TXT3743,55.0,439.0,,,
TXT3744,61.0,425.0,,,
TXT3745,62.0,629.0,,,
TXT3746,59.0,572.0,,,
TXT3747,81.0,805.0,,,
TXT3748,53.0,632.0,,,
TXT3749,49.0,408.0,,,
TXT3750,74.0,637.0,,,
TXT3751,49.0,389.0,,,
TXT3752,65.0,485.0,,,
TXT3753,73.0,438.0,,,
TXT3754,70.0,641.0,,,
TXT3755,60.0,521.0,,,
TXT3756,66.0,530.0,,,
TXT3757,80.0,734.0,,,
TXT3758,92.0,794.0,,,
TXT3759,140.0,1363.0,,,
TXT3760,47.0,517.0,,,
TXT3761,66.0,536.0,,,
TXT3762,59.0,485.0,,,
TXT3763,61.0,528.0,,,
TXT3764,70.0,495.0,,,
TXT3765,47.0,493.0,,,
TXT3766,50.0,553.0,,,
TXT3767,58.0,587.0,,,
