SymphonyCodePK,BPM,Rolloff,Flux,RMS,Flatness,Spectral_Complexity,Pitch,Loudness
SYM5311,113.15,2794.5431,1.4298,0.2373,0.7706,36.3302,2459.7626,25.2201
SYM5312,166.08,1984.5303,1.209,0.202,0.8404,31.4293,1889.1253,20.7068
SYM5313,101.95,2154.8514,1.3853,0.2578,0.801,35.857,2473.4387,28.3355
SYM5314,79.96,2360.5313,1.2557,0.2876,0.8886,36.7011,2517.5389,31.9906
SYM5315,119.98,1794.0024,1.3316,0.2744,0.7853,38.1697,2323.2391,30.5635
SYM5316,172.27,1783.0651,1.4195,0.2783,0.75,26.8764,2214.2911,31.3424
SYM5317,94.06,3563.7897,1.1923,0.1674,0.8111,32.4967,1925.6901,16.2467
SYM5318,143.31,2179.0962,1.1725,0.2038,0.9503,30.3678,2566.2441,20.4083
SYM5319,85.29,2099.5503,1.2572,0.2075,0.8606,32.0316,2237.9105,21.2475
SYM5320,79.38,2153.4136,1.1745,0.1381,0.8356,18.8938,2811.0425,13.5004
SYM5321,91.74,1973.141,1.4232,0.1649,0.8749,16.8791,2424.2279,16.2141
SYM5322,95.22,2181.639,1.1218,0.1395,0.9109,25.8558,2183.5071,12.3028
SYM5323,95.07,1501.162,1.137,0.0928,0.887,16.3125,2223.8438,7.1874
SYM5324,89.01,3077.4608,1.1683,0.1703,0.8731,26.0541,1944.8495,16.6937
SYM5325,93.85,2202.2919,1.2786,0.2194,0.7912,29.3132,1911.3181,23.0311
SYM5326,87.88,1852.6504,1.2191,0.2065,0.8612,30.1529,2095.955,21.3034
SYM5327,129.75,1886.0598,1.1231,0.1634,0.875,21.7968,2103.4993,16.725
SYM5328,84.01,1984.4618,1.1726,0.2547,0.9007,39.3721,1829.4086,27.6909
SYM5329,99.94,1337.0677,1.1906,0.178,0.915,20.412,2009.5792,18.0798
SYM5330,84.57,2543.0946,1.3564,0.1959,0.8271,33.2515,1981.9316,20.0308
SYM5331,117.79,1514.4439,1.174,0.1977,0.7992,14.4628,2560.2679,22.7069
SYM5332,117.03,1720.6502,1.3181,0.2466,0.7712,28.4754,2081.1065,27.3728
SYM5333,172.27,1096.0164,1.0862,0.1817,0.9497,21.4387,1653.6312,17.6847
SYM5334,155.13,1185.8386,1.1084,0.2544,0.9474,38.1462,1836.7489,27.1765
SYM5335,99.68,1072.5595,1.263,0.2657,0.9546,27.2628,1953.9294,29.5032
SYM5336,86.33,973.2694,1.0458,0.1825,0.9277,22.181,1588.7646,17.799
SYM5337,80.31,1707.442,1.2044,0.1573,0.8945,18.8054,2140.8239,15.0819
SYM5338,144.77,1209.1996,1.0533,0.1956,0.9562,20.8052,1812.7314,19.3904
SYM5339,145.99,1287.7939,1.1123,0.1907,0.9228,31.2345,1770.4585,18.5026
SYM5340,87.97,1566.9003,1.0915,0.1891,0.9265,30.4877,1926.8133,18.7017
SYM5341,128.08,1458.5702,1.171,0.3059,0.8079,41.8654,1923.9588,35.2062
SYM5342,94.95,1204.8804,1.1313,0.1903,0.948,29.8891,2066.6488,19.1713
SYM5343,136.06,1245.9746,1.0704,0.1782,0.9525,27.658,1749.313,17.2317
SYM5344,119.86,1071.1703,1.0582,0.1916,0.925,25.0253,1520.2302,19.2002
SYM5345,82.87,1141.5694,1.1646,0.2331,0.9343,28.1214,1715.0771,24.5781
SYM5346,97.99,1912.0041,1.2321,0.1103,0.8864,17.4183,2216.4557,9.3574
SYM5347,89.93,1221.6371,1.1958,0.2557,0.9274,29.9873,2239.7701,28.0381
SYM5348,99.76,1839.1768,1.1705,0.1809,0.9014,27.7109,1873.7224,18.1807
SYM5349,87.9,2409.5718,1.254,0.2308,0.8375,36.065,2141.2896,24.7779
SYM5350,120.0,1130.3401,1.2185,0.2624,0.9209,33.0774,2283.5268,28.9905
SYM5351,117.78,1137.3119,1.0462,0.1496,0.9514,19.1112,2121.1483,14.5801
SYM5352,119.95,2084.6603,1.1641,0.2229,0.8849,39.4935,1734.7689,23.6907
SYM5353,94.87,1013.7796,1.1934,0.1679,0.9258,20.1279,1979.713,16.0271
SYM5354,98.84,1617.0471,1.3398,0.1713,0.8895,27.6646,2358.2238,16.4494
SYM5355,143.95,972.914,1.0511,0.225,0.9454,33.0487,1920.6054,23.5427
SYM5356,86.01,1395.4955,1.1511,0.2059,0.9328,30.7338,1863.0098,20.7645
SYM5357,118.08,1362.0233,1.2365,0.2195,0.9172,26.5135,2059.7986,23.2488
SYM5358,99.02,2671.0857,1.5356,0.2323,0.8493,34.251,2460.0185,24.8702
SYM5359,129.66,1219.14,1.1572,0.1769,0.9329,28.265,2230.1581,17.2015
SYM5360,87.0,1366.8508,1.1451,0.2479,0.9303,33.3764,2056.8212,26.7488
SYM5361,94.99,751.2674,1.131,0.215,0.9634,22.7272,1822.7427,21.9849
SYM5362,69.9,1461.0707,1.1979,0.1705,0.9024,19.8348,2016.0839,16.8258
SYM5363,86.94,1076.0382,1.0696,0.1871,0.9161,23.8615,1510.7043,18.8786
SYM5364,84.94,1137.4598,1.1633,0.2107,0.9264,26.5455,2652.0261,21.9092
SYM5365,140.0,1168.6022,1.1841,0.1638,0.9222,21.8642,2011.8877,15.3305
SYM5366,95.35,1062.6978,1.1653,0.1497,0.9242,19.7151,2002.7108,13.7906
SYM5367,87.95,912.632,1.1769,0.2339,0.9543,25.1264,1846.1105,24.7021
SYM5368,98.13,1722.9852,1.3153,0.2508,0.8798,31.4037,2452.3035,28.027
SYM5369,87.92,1171.3185,1.2218,0.2016,0.9291,23.2558,1726.6914,20.4138
SYM5370,151.04,767.4723,0.9642,0.1419,0.939,13.2652,1939.2081,13.0169
SYM5371,94.12,1650.4019,1.1895,0.2878,0.8444,34.6825,1884.682,33.2022
SYM5372,87.85,1397.8079,1.2339,0.2559,0.9035,28.374,2253.4776,28.2359
SYM5373,100.96,1136.9823,1.1778,0.1706,0.926,28.089,1847.7695,16.0229
SYM5374,132.12,1560.9504,1.1133,0.1221,0.8061,18.1321,2097.2772,11.411
SYM5375,107.87,1079.448,1.0957,0.1606,0.9329,22.2939,2293.4471,15.1697
SYM5376,84.99,1240.9133,1.1101,0.1765,0.9073,23.3159,1699.8489,17.4582
SYM5377,119.93,786.1679,1.097,0.2507,0.9249,28.0875,2097.1151,27.5388
SYM5378,100.03,855.3125,1.3508,0.2856,0.9013,26.6225,3119.7901,32.5253
SYM5379,96.01,1132.6179,1.233,0.1811,0.8699,23.5191,1849.5089,18.3708
SYM5380,163.88,1380.7425,1.0604,0.0876,0.888,14.2634,1664.9536,7.0371
SYM5381,172.27,797.1541,1.1317,0.1812,0.9414,25.288,2142.2424,17.5746
SYM5382,93.0,2118.9407,1.2154,0.202,0.8629,31.6928,1845.0518,21.2532
SYM5383,79.17,766.3153,0.9268,0.1364,0.8767,14.3039,1520.9563,12.6507
SYM5384,90.2,1974.1154,1.2906,0.2184,0.9031,27.9638,1977.8403,22.7857
SYM5385,162.06,1123.2014,1.171,0.2025,0.9266,24.7268,1703.0221,20.6268
SYM5386,138.14,1622.7667,1.2184,0.2722,0.9233,33.2209,2550.192,30.2113
SYM5387,132.11,1324.3808,1.128,0.249,0.8968,32.8286,2167.2674,27.3387
SYM5388,134.97,717.591,1.0171,0.1952,0.9391,19.2121,2197.7313,19.6328
SYM5389,84.9,1366.7246,1.1217,0.2464,0.8856,31.3478,2359.0515,27.1038
SYM5390,135.93,1598.8508,1.2764,0.1914,0.9186,23.8309,2216.7048,19.0934
SYM5391,99.82,981.9652,1.2538,0.2726,0.9366,28.0515,2098.5102,30.4354
SYM5392,111.72,1443.65,1.1212,0.1536,0.9142,27.4137,2027.5546,14.1029
SYM5393,138.34,1314.9241,1.1337,0.2528,0.9252,29.7932,2045.9452,28.0782
SYM5394,137.56,839.7658,1.1334,0.1678,0.8776,21.5408,2209.9632,16.1957
SYM5395,83.97,1041.9863,1.0035,0.1557,0.9177,21.2257,1482.9302,14.3435
SYM5396,123.92,1521.3663,1.2278,0.1792,0.9165,24.1564,2313.9151,18.4294
SYM5397,86.93,1122.5702,0.9634,0.2272,0.9497,27.0909,1788.9607,23.5903
SYM5398,109.98,918.5435,1.1799,0.272,0.9563,28.6612,2175.3586,30.1929
SYM5399,83.96,1006.078,1.0451,0.2671,0.9449,24.1724,2450.6954,29.7131
SYM5400,116.46,1423.5406,1.2487,0.2008,0.9168,30.6593,2195.651,20.6103
SYM5401,128.46,551.4926,1.1397,0.179,0.9657,18.0437,2429.7021,17.4348
SYM5402,99.71,1170.2708,1.0689,0.1648,0.7967,21.169,1997.6429,17.2471
SYM5403,94.08,2246.9435,1.3583,0.2396,0.926,36.2694,2500.4993,25.7484
SYM5404,162.09,2236.4819,1.0733,0.1804,0.8318,21.147,1638.7342,18.4842
SYM5405,92.0,1701.6387,1.4314,0.2605,0.9176,33.3344,2436.1301,28.4919
SYM5406,104.9,1593.139,1.3076,0.2669,0.8789,37.4473,1932.6193,29.3955
SYM5407,116.59,1339.7109,1.2606,0.2041,0.9003,32.3032,2694.4262,21.2017
SYM5408,99.79,852.9471,1.1139,0.2364,0.9159,22.1357,2915.606,25.9464
SYM5409,95.93,1956.0539,1.335,0.2526,0.9073,35.2793,2384.2643,27.8091
SYM5410,134.98,1384.5772,1.2452,0.1819,0.9017,28.7297,2203.488,17.7387
SYM5411,139.76,799.6483,1.0694,0.2464,0.9458,24.0128,1977.6617,26.6903
SYM5412,98.43,1296.5421,1.1216,0.2719,0.9302,41.5499,2810.8304,30.1597
SYM5413,107.04,1141.2043,1.1992,0.2013,0.9225,24.3855,2282.6048,20.3954
SYM5414,70.01,1539.5092,1.3643,0.2745,0.9028,35.184,2356.2358,30.416
SYM5415,89.86,809.803,1.0695,0.229,0.9609,25.4012,2193.6128,24.0105
SYM5416,140.0,1806.3755,1.1822,0.218,0.8435,29.2871,1957.3469,23.2784
SYM5417,128.42,1886.9762,1.1909,0.2734,0.8738,40.903,2089.0536,30.8455
SYM5418,93.95,2002.4573,1.0736,0.1846,0.8034,26.5459,1735.7714,20.0122
SYM5419,140.01,1421.2939,1.2875,0.2285,0.9148,33.5079,2104.9666,24.5421
SYM5420,172.27,1134.9968,1.1704,0.2135,0.9357,27.8381,2242.9102,21.5569
SYM5421,122.54,696.8177,1.1873,0.1659,0.9448,19.9884,2103.3112,15.6099
SYM5422,99.36,487.7793,1.2359,0.2005,0.9708,13.2663,3456.4423,19.9635
SYM5423,88.93,1651.408,1.3773,0.2562,0.8962,32.081,2310.5836,28.3603
SYM5424,122.9,2013.5583,1.1971,0.2762,0.7871,42.3884,1933.1685,31.2264
SYM5425,109.86,926.2186,1.2193,0.2632,0.9384,26.9628,2208.7543,29.3947
SYM5426,89.89,1032.5149,1.2368,0.2153,0.9554,30.8956,2316.064,21.68
SYM5427,99.87,1765.1608,1.3364,0.2496,0.8811,32.1594,2655.3583,27.4971
SYM5428,118.54,1373.8068,1.2574,0.1665,0.9037,20.7388,2516.6935,16.4239
SYM5429,118.32,1270.3917,1.1704,0.2192,0.9283,27.5137,1848.8077,22.7739
SYM5430,145.04,1269.4076,1.1826,0.1845,0.8928,19.8634,2346.8279,19.0563
SYM5431,106.975,1551.01855,1.2571,0.2297,0.88245,27.330849999999998,2241.1574499999997,24.66685
SYM5432,95.95,1641.2694,1.4766,0.236,0.8763,26.3581,2429.839,25.7527
SYM5433,92.74,1432.955,1.0812,0.2749,0.8709,36.7675,1630.825,31.4238
SYM5434,139.74,1308.0636,1.1083,0.0961,0.8953,11.8432,1933.6893,8.0187
SYM5435,90.04,1748.5122,1.2777,0.3441,0.8672,40.2412,2161.5097,41.2449
SYM5436,98.01,2380.7282,1.2283,0.219,0.8493,35.7154,1827.7109,22.6763
SYM5437,120.14,1357.1617,1.0534,0.1823,0.8702,23.5677,2000.8729,18.4082
SYM5438,113.91,1274.1885,1.2038,0.1569,0.8875,21.4413,2019.7328,14.7771
SYM5439,99.68,2129.2812,1.1931,0.2024,0.8683,32.0107,2230.0028,21.1361
SYM5440,164.86,1249.2973,1.1149,0.2711,0.9342,28.3666,2272.1067,30.2193
SYM5441,93.79,1503.816,1.3696,0.2605,0.8989,26.9064,2210.5561,29.1578
SYM5442,120.01,1127.9534,1.3344,0.1922,0.9377,23.8696,2379.8228,18.9089
SYM5443,178.21,949.1729,1.4134,0.3002,0.922,34.1788,2657.0293,33.7037
SYM5444,155.51,1796.3188,1.2607,0.2565,0.8642,38.0699,2342.2874,28.1169
SYM5445,128.51,2323.7847,1.2422,0.2869,0.8151,41.3487,2230.0494,32.6891
SYM5446,97.98,1485.6877,1.216,0.1938,0.905,30.7515,2136.3143,19.1933
SYM5447,131.77,548.0267,0.9228,0.1249,0.9513,9.5868,1964.1836,11.3391
SYM5448,99.5,1048.6664,1.0892,0.1925,0.947,23.6564,2079.4982,18.8118
SYM5449,90.0,1067.6984,1.1746,0.1878,0.9302,20.6903,2668.1485,18.7601
SYM5450,82.9,1074.1193,1.2027,0.2581,0.9496,35.6165,1962.5667,27.9438
SYM5451,120.06,1208.3308,1.1747,0.2866,0.9275,36.9475,2181.7343,32.3916
SYM5452,126.01,2366.087,1.3627,0.2646,0.8632,34.0574,2829.96,28.8581
SYM5453,109.99,1139.491,1.3056,0.2081,0.9215,21.3436,2671.5496,21.3451
SYM5454,106.98,673.668,1.1797,0.2808,0.9343,23.418,2711.906,32.6204
SYM5455,95.0,2036.6832,1.2593,0.2338,0.8856,36.9979,1996.4208,25.0421
SYM5456,98.0,1806.6294,1.3345,0.2111,0.8718,16.9296,2955.7698,22.8232
SYM5457,129.59,1815.2613,1.2192,0.221,0.9015,32.7098,2097.9382,23.5128
SYM5458,100.0,834.6979,1.1318,0.2375,0.9494,23.4083,2603.0951,26.3077
SYM5459,93.85,1759.9384,1.2368,0.3106,0.8057,42.1175,2155.2631,35.7284
SYM5460,172.27,1434.6033,1.3564,0.2567,0.9344,39.1498,1977.7832,27.8675
SYM5461,140.04,1440.3664,1.1957,0.2403,0.91,30.9612,2093.0916,26.2239
SYM5462,128.09,736.6762,1.3475,0.1672,0.9432,17.9007,2956.7885,16.0461
SYM5463,129.86,1085.3976,1.2615,0.2846,0.896,32.2353,2091.1711,32.454
SYM5464,117.95,2710.2156,1.1507,0.1702,0.7671,33.1454,2003.2982,16.9126
SYM5465,178.21,1137.7901,1.1106,0.2397,0.2534,34.8422,2072.8603,25.8434
SYM5466,98.0,1920.7258,1.1889,0.2273,0.9245,37.6846,2356.4439,23.9043
SYM5467,129.81,669.8481,1.035,0.1553,0.9372,15.4253,2174.2367,14.6342
SYM5468,85.11,481.5003,1.0293,0.4273,0.3329,30.3617,2545.2881,54.1857
SYM5469,89.63,1545.8315,1.3064,0.2109,0.8693,24.335,2258.6504,22.6033
SYM5470,132.07,1276.6849,1.2353,0.1797,0.9154,22.4194,1977.6304,17.5432
SYM5471,142.57,848.919,1.2931,0.2035,0.9169,26.3702,2406.9793,20.5291
SYM5472,128.76,1348.9728,1.3015,0.2256,0.9045,31.1321,1816.4493,23.4741
SYM5473,87.7,1708.7025,1.2939,0.0586,0.8911,10.8403,1995.1483,3.8365
SYM5474,117.55,1585.2641,1.1521,0.2423,0.9118,32.7338,2559.2904,25.9683
SYM5475,120.0,2712.5703,1.0966,0.1813,0.8066,25.4143,2610.4741,18.5978
SYM5476,94.95,604.3985,1.2922,0.308,0.9636,38.1971,2955.2462,34.8099
SYM5477,103.29,1021.7689,0.9942,0.1527,0.9462,24.8786,2105.2069,14.2852
SYM5478,106.975,1551.01855,1.2571,0.2297,0.88245,27.330849999999998,2241.1574499999997,24.66685
SYM5479,100.01,1352.876,1.4532,0.2266,0.9014,25.5029,2475.8308,24.2122
SYM5480,120.02,2392.7348,1.1627,0.1982,0.2565,29.582,2306.4229,21.2681
SYM5481,122.34,1533.3361,1.172,0.1888,0.8792,26.2816,2047.4594,19.1603
SYM5482,178.21,940.727,0.972,0.1003,0.3243,16.5057,1323.7314,7.903
SYM5483,111.03,1929.7231,1.3842,0.3077,0.8146,46.5454,2348.2119,35.1133
SYM5484,139.97,1484.9968,1.2413,0.2541,0.9041,37.4664,1982.2524,27.543
SYM5485,128.05,801.2228,1.2805,0.336,0.9175,36.5236,2334.0759,39.446
SYM5486,172.27,1357.6305,1.1487,0.3174,0.2303,44.1544,1734.6629,37.3086
SYM5487,120.12,1607.039,1.2983,0.24,0.8599,22.6965,2835.0918,25.9683
SYM5488,112.24,1074.7521,1.2376,0.2439,0.9012,32.989,1895.0079,26.2716
SYM5489,126.12,1744.3432,1.024,0.2331,0.8624,37.7505,1848.6561,25.3154
SYM5490,137.31,780.9,1.1704,0.2347,0.9089,25.0821,2015.4198,24.7574
SYM5491,120.0,1785.9692,1.2961,0.3341,0.8256,41.441,2329.3495,39.6446
SYM5492,97.87,2291.5724,1.389,0.2035,0.8528,29.59,2490.0188,21.033
SYM5493,136.6,1240.0965,0.9811,0.152,0.9185,12.3984,1931.7428,13.7102
SYM5494,75.06,1502.5777,1.1849,0.2016,0.8947,28.8883,2581.5515,21.3544
SYM5495,95.12,2566.7562,1.1743,0.2307,0.8256,32.2071,1943.2658,24.6714
SYM5496,120.0,764.6694,1.2514,0.2337,0.9288,18.5025,2778.6231,25.7803
SYM5497,104.41,657.6266,1.0353,0.2366,0.8947,19.3162,2367.7511,25.2859
SYM5498,123.93,811.7183,0.5742,0.1194,0.9665,18.5407,1142.4895,12.7734
SYM5499,119.98,1789.2857,1.1977,0.2622,0.8356,37.3085,1962.4494,29.3196
SYM5500,128.22,2036.8693,1.1901,0.118,0.8633,19.1311,1842.9207,10.2371
SYM5501,140.01,2700.1881,1.2955,0.22,0.843,31.4882,2801.2192,23.9967
SYM5502,122.07,901.4647,1.1673,0.2514,0.9579,29.9475,2384.2683,27.0486
SYM5503,130.05,801.0307,1.1972,0.262,0.9315,21.1272,3189.4359,28.7662
SYM5504,83.77,1427.8424,1.1539,0.2207,0.8513,33.5467,2481.9901,23.7249
SYM5505,132.15,1694.2087,1.4433,0.2391,0.8766,24.9472,3418.0662,27.6181
SYM5506,135.3,2137.8359,1.1894,0.1947,0.2595,27.1219,2267.3876,20.3682
SYM5507,139.95,2762.6189,1.121,0.1822,0.827,39.3416,2640.6162,18.6729
SYM5508,119.98,1789.2857,1.1977,0.2622,0.8356,37.3085,1962.4494,29.3196
SYM5509,139.98,1414.1025,1.3078,0.1583,0.9055,29.2289,1873.2507,14.3621
SYM5510,149.32,1832.5402,1.2102,0.2715,0.8187,35.8225,1999.2857,30.4799
SYM5511,101.86,1942.9887,1.167,0.2131,0.8755,34.7339,2495.9829,22.4395
SYM5512,127.95,2117.4343,1.1516,0.3188,0.8647,48.8822,2195.651,36.472
SYM5513,90.04,1748.5122,1.2777,0.3441,0.8672,40.2412,2161.5097,41.2449
SYM5514,100.44,1983.6139,1.2896,0.2164,0.8204,25.6037,2567.071,23.8
SYM5515,118.14,2528.121,1.1023,0.1696,0.6806,19.0932,1962.5738,17.769
SYM5516,99.82,1314.057,1.3348,0.2819,0.2292,32.4681,2235.3138,31.0855
SYM5517,106.975,1551.01855,1.2571,0.2297,0.88245,27.330849999999998,2241.1574499999997,24.66685
SYM5518,120.0,1129.6353,1.3334,0.3255,0.9167,32.7231,2688.3437,38.0161
SYM5519,88.89,1691.5995,1.1795,0.2869,0.7934,35.5608,2058.5643,34.0559
SYM5520,111.92,2033.2525,1.2021,0.2648,0.7799,37.8524,1851.9489,30.4844
SYM5521,142.61,2436.8327,1.2441,0.2347,0.7796,38.931,2455.4365,25.5913
SYM5522,139.93,1361.6634,1.1522,0.2159,0.2386,30.4815,2680.5977,22.6036
SYM5523,109.64,1430.3152,1.194,0.2856,0.8018,32.5726,2216.8495,32.8127
SYM5524,120.06,1591.6346,1.3026,0.3425,0.7699,41.9726,2147.969,41.0133
SYM5525,74.96,2279.4103,1.1859,0.2564,0.7057,39.3204,1798.6144,28.4335
SYM5526,99.97,2151.7842,1.2141,0.1842,0.8589,33.5417,2275.9669,18.4835
SYM5527,88.06,2288.8097,1.0859,0.2168,0.8862,39.5128,2044.9463,22.6667
SYM5528,92.97,2564.525,1.2246,0.1684,0.8214,32.351,1799.0683,16.2309
SYM5529,85.56,2245.1664,1.3728,0.2534,0.9396,34.892,2491.9846,27.1373
SYM5530,86.38,1544.257,1.2854,0.1992,0.9429,30.0899,2163.7007,20.276
SYM5531,96.08,1539.3754,1.3465,0.1653,0.9516,27.3858,2210.6314,15.3159
SYM5532,91.65,2009.1827,1.2603,0.2162,0.894,33.4394,1915.0633,22.8378
SYM5533,123.56,1611.1126,1.1089,0.2352,0.8212,27.7298,1853.6216,26.0644
SYM5534,165.68,2119.4652,1.1809,0.1926,0.8673,24.7648,2020.7174,20.2172
SYM5535,110.05,2400.5303,1.3977,0.2205,0.8557,19.9405,2821.5284,24.1014
SYM5536,104.66,1469.4858,1.1546,0.2332,0.8896,22.8072,1976.376,25.5494
SYM5537,119.98,1263.5184,1.0658,0.2386,0.9071,29.3926,2017.7556,26.0387
SYM5538,108.81,1607.6703,1.175,0.1995,0.9001,25.8962,2016.0319,20.9036
SYM5539,84.08,1536.8107,1.2363,0.2038,0.8632,18.6801,2433.817,22.9542
SYM5540,122.23,1977.4026,1.1762,0.2496,0.8556,32.7112,1972.6429,27.6767
SYM5541,75.89,1468.2273,1.2204,0.2291,0.9084,23.6882,2609.0501,25.1414
SYM5542,184.57,2033.4066,1.1224,0.2501,0.8248,31.8377,1766.0247,27.8129
SYM5543,87.87,2159.9059,1.2547,0.2568,0.8129,27.5112,2264.2118,29.1416
SYM5544,88.26,1896.7165,1.3396,0.2409,0.8484,24.7171,2220.725,26.9545
SYM5545,150.42,1442.6913,1.29,0.1587,0.9015,19.5574,2459.1446,15.2506
SYM5546,142.87,2776.369,1.3795,0.2749,0.8596,23.4238,2470.8088,31.0746
SYM5547,77.67,1265.0188,1.1377,0.1454,0.9049,15.631,2270.4455,14.423
SYM5548,99.86,1313.8663,1.1948,0.2061,0.908,20.7344,2224.5091,21.3966
SYM5549,125.99,1630.8565,1.0727,0.1947,0.9353,20.9658,2274.2847,19.9416
SYM5550,95.08,1281.6909,1.1655,0.2206,0.8452,20.0026,2280.1278,24.3731
SYM5551,100.81,1643.7897,1.1782,0.2121,0.9046,26.5658,2165.5774,23.0826
SYM5552,150.53,1265.7769,1.3344,0.3098,0.9071,30.5668,2228.9743,36.7649
SYM5553,99.88,1573.4027,1.0907,0.2017,0.8266,22.3818,2194.1436,21.9162
SYM5554,117.89,1182.0238,1.114,0.2375,0.929,28.5629,2272.2529,26.2697
SYM5555,91.84,1634.9039,1.168,0.1728,0.9082,18.8663,2321.9274,17.426
SYM5556,132.0,1485.1331,1.148,0.237,0.8949,29.004,2140.1254,25.6472
SYM5557,84.78,2572.7375,1.2957,0.212,0.818,29.0151,2013.8846,22.597
SYM5558,131.95,2233.9643,1.1398,0.1594,0.8196,26.2421,1882.7216,15.6078
SYM5559,113.94,841.6651,1.3531,0.2925,0.9339,25.0988,2942.2224,34.1485
SYM5560,85.74,1741.1539,1.1194,0.2756,0.9144,36.0836,2007.4933,31.1397
SYM5561,128.69,2775.5849,1.3255,0.3014,0.803,32.2589,2584.5107,35.7715
SYM5562,95.1,1221.4924,1.3754,0.2913,0.9517,30.3894,2590.0819,33.147
SYM5563,89.14,1676.4973,1.2246,0.2442,0.9023,25.9772,1991.3172,26.535
SYM5564,89.98,1347.5006,1.1083,0.2312,0.8355,23.3301,2534.4412,25.9982
SYM5565,82.94,1772.8561,1.1278,0.1893,0.9068,24.6931,1917.0087,19.5779
SYM5566,90.06,1695.7686,1.1906,0.2382,0.8322,27.4469,2447.7793,26.2703
SYM5567,95.04,1138.0577,1.2658,0.2114,0.9044,18.5744,2279.2034,22.875
SYM5568,99.08,2113.3569,1.4015,0.197,0.8795,21.2245,2774.8243,20.7305
SYM5569,119.99,1932.7564,1.2724,0.2434,0.9072,24.9788,2100.5757,26.0609
SYM5570,100.05,881.039,1.1597,0.2169,0.9226,17.5705,2321.5096,22.8425
SYM5571,142.84,2827.2038,1.2373,0.2462,0.8243,28.9371,2403.4274,27.0351
SYM5572,163.14,2048.0329,1.3094,0.2064,0.8355,24.8005,2356.4437,22.6786
SYM5573,102.97,1525.8483,1.1414,0.1792,0.8529,19.9033,1707.5814,18.2123
SYM5574,102.13,1063.2964,1.1692,0.1974,0.9037,17.0973,2080.3183,20.8202
SYM5575,100.86,1341.9165,1.1121,0.12,0.883,15.7961,2157.2342,11.0005
SYM5576,99.92,1542.7602,1.3305,0.2561,0.9137,26.0147,2022.6078,28.3165
SYM5577,140.25,1405.2602,1.3659,0.2829,0.9249,29.9138,2566.1733,31.984
SYM5578,84.83,2025.0797,1.2134,0.176,0.8669,19.6354,2267.3474,18.3044
SYM5579,93.92,1036.0943,1.32,0.2456,0.9189,21.309,2485.5051,27.1577
SYM5580,129.52,2433.5222,1.2051,0.2196,0.8788,31.8888,2143.6663,23.0381
SYM5581,112.23,1954.8842,1.3048,0.1801,0.8664,14.758,2316.8585,18.9903
SYM5582,129.62,1913.2208,1.2261,0.1749,0.7887,18.0761,2583.1409,18.6036
SYM5583,123.92,2550.5717,1.2457,0.1778,0.847,28.3167,1874.2706,17.6358
SYM5584,118.38,1601.0214,1.1499,0.1521,0.824,16.3139,2374.0472,15.5691
SYM5585,125.99,1268.5702,1.3659,0.212,0.8625,20.2055,2525.4178,22.9568
SYM5586,93.94,2094.4008,1.4385,0.2512,0.901,24.6101,2907.0663,27.2553
SYM5587,129.78,1565.1072,1.1243,0.1485,0.8949,21.7058,1869.8686,14.2236
SYM5588,106.975,1551.01855,1.2571,0.2297,0.88245,27.330849999999998,2241.1574499999997,24.66685
SYM5589,150.88,1360.3749,1.0441,0.2398,0.8984,25.4684,1927.8175,26.3274
SYM5590,97.87,2432.3804,1.3939,0.2055,0.8432,22.2119,2448.3564,21.9863
SYM5591,128.31,2319.0637,1.3408,0.2267,0.8554,23.0117,2848.995,24.8532
SYM5592,69.98,2138.6898,1.4374,0.1769,0.8782,18.7115,2345.6424,17.6183
SYM5593,88.94,1276.4284,1.2596,0.2063,0.8758,15.5659,2701.192,23.0137
SYM5594,89.88,1645.2283,1.2055,0.2078,0.8666,24.1559,1934.3194,22.3654
SYM5595,87.76,1810.297,1.451,0.2215,0.8862,23.9802,2298.4653,24.6254
SYM5596,118.59,1772.5677,1.3056,0.2221,0.8334,24.0014,2433.9356,24.2052
SYM5597,89.98,2211.7689,1.27,0.2499,0.8439,34.1569,1843.3033,27.3349
SYM5598,93.98,2128.041,1.1705,0.173,0.8833,22.1712,2182.4335,17.4857
SYM5599,118.38,2951.73,1.2852,0.2138,0.796,34.2229,2215.6348,22.1186
SYM5600,132.07,1540.6729,1.1871,0.1955,0.8477,20.221,2374.0615,20.5697
SYM5601,125.03,1172.3289,1.2026,0.2235,0.8649,23.1886,2392.082,23.8918
SYM5602,81.96,1848.2791,1.2694,0.197,0.9287,26.8477,2150.0304,19.875
SYM5603,120.0,2409.0724,1.0682,0.1776,0.9055,27.3471,2112.4413,17.2646
SYM5604,77.51,1128.9687,1.3283,0.2212,0.9274,19.4583,2129.517,23.0698
SYM5605,116.4,1077.1334,1.0562,0.2521,0.9184,28.8944,2154.7562,27.5467
SYM5606,113.13,3323.6203,1.1741,0.2279,0.6408,34.3039,1598.107,24.3912
SYM5607,87.94,1403.6504,1.1523,0.1938,0.9039,22.9271,2176.1301,19.4243
SYM5608,144.77,1566.1307,1.2116,0.1698,0.8689,20.9034,2418.0002,16.8944
SYM5609,153.17,1727.6223,1.4916,0.3151,0.8897,33.1862,2132.3833,37.0689
SYM5610,82.95,1165.1227,1.2951,0.2049,0.8884,14.8375,2430.2767,22.0343
SYM5611,84.82,2367.6204,1.3611,0.2349,0.8611,28.2306,2530.1471,25.2663
