TextCodePK,n_sentences,n_tokens,Is_Explicit,N_Swear_Words_IT,N_Swear_Words_EN,Lyrics
8855,123.0,848.0,,,,
8856,77.0,551.0,,,,
8857,102.0,722.0,,,,
8858,99.0,948.0,,,,
8859,69.0,619.0,,,,
8860,107.0,755.0,,,,
8861,71.0,590.0,,,,
8862,81.0,655.0,,,,
8863,63.0,602.0,,,,
8864,80.0,667.0,,,,
8865,90.0,765.0,,,,
8866,85.0,708.0,,,,
8867,70.0,694.0,,,,
8868,85.0,802.0,,,,
8869,95.0,742.0,,,,
8870,113.0,1055.0,,,,
8871,69.0,603.0,,,,
8872,89.0,699.0,,,,
8873,75.0,713.0,,,,
8874,112.0,879.0,,,,
8875,70.0,607.0,,,,
8876,45.0,329.0,,,,
8877,85.0,693.0,,,,
8878,121.0,925.0,,,,
8879,80.0,697.0,,,,
8880,83.0,569.0,,,,
8881,38.0,365.0,,,,
8882,77.0,757.0,,,,
8883,78.0,667.0,,,,
8884,98.0,883.0,,,,
8885,89.0,794.0,,,,
8886,92.0,756.0,,,,
8887,72.0,606.0,,,,
8888,80.0,852.0,,,,
8889,88.0,572.0,,,,
8890,82.0,668.0,,,,
8891,74.0,530.0,,,,
8892,80.0,483.0,,,,
8893,85.0,662.0,,,,
8894,88.0,631.0,,,,
8895,65.0,609.0,,,,
8896,85.0,627.0,,,,
8897,68.0,592.0,,,,
8898,101.0,885.0,,,,
8899,110.0,603.0,,,,
8900,88.0,747.0,,,,
8901,91.0,740.0,,,,
8902,95.0,826.0,,,,
8903,53.0,386.0,,,,
8904,123.0,736.0,,,,
8905,94.0,737.0,,,,
8906,66.0,384.0,,,,
8907,114.0,765.0,,,,
8908,12.0,211.0,,,,
8909,86.0,693.0,,,,
8910,88.0,758.0,,,,
8911,62.0,585.0,,,,
8912,27.0,154.0,,,,
8913,79.0,572.0,,,,
8914,67.0,598.0,,,,
8915,64.0,569.0,,,,
8916,45.0,351.0,,,,
8917,39.0,313.0,,,,
8918,64.0,585.0,,,,
8919,87.0,777.0,,,,
8920,78.0,613.0,,,,
8921,17.0,98.0,,,,
8922,68.0,573.0,,,,
8923,38.0,386.0,,,,
8924,88.0,718.0,,,,
8925,93.0,789.0,,,,
8926,76.0,496.0,,,,
8927,71.0,587.0,,,,
8928,22.0,154.0,,,,
8929,51.0,438.0,,,,
8930,34.0,281.0,,,,
8931,48.0,298.0,,,,
8932,30.0,255.0,,,,
8933,25.0,260.0,,,,
8934,26.0,153.0,,,,
8935,74.0,469.0,,,,
8936,20.0,185.0,,,,
8937,31.0,163.0,,,,
8938,19.0,182.0,,,,
8939,21.0,147.0,,,,
8940,17.0,164.0,,,,
8941,90.0,795.0,,,,
8942,83.0,1154.0,,,,
8943,52.0,413.0,,,,
8944,63.0,523.0,,,,
8945,67.0,636.0,,,,
8946,49.0,421.0,,,,
8947,81.0,688.0,,,,
8948,49.0,478.0,,,,
8949,55.0,586.0,,,,
8950,33.0,350.0,,,,
8951,33.0,316.0,,,,
8952,52.0,672.0,,,,
8953,44.0,516.0,,,,
8954,60.0,502.0,,,,
8955,68.0,646.0,,,,
8956,53.0,507.0,,,,
8957,73.0,759.0,,,,
8958,54.0,601.0,,,,
8959,50.0,628.0,,,,
8960,49.0,557.0,,,,
8961,50.0,527.0,,,,
8962,50.0,413.0,,,,
8963,65.0,637.0,,,,
8964,78.0,574.0,,,,
8965,66.0,618.0,,,,
8966,41.0,293.0,,,,
8967,55.0,669.0,,,,
8968,62.0,503.0,,,,
8969,63.0,534.0,,,,
8970,82.0,610.0,,,,
8971,60.0,557.0,,,,
8972,56.0,496.0,,,,
8973,35.0,397.0,,,,
8974,29.0,309.0,,,,
8975,65.0,430.0,,,,
8976,64.0,592.0,,,,
8977,49.0,548.0,,,,
8978,37.0,296.0,,,,
8979,41.0,381.0,,,,
8980,34.0,413.0,,,,
8981,73.0,638.0,,,,
8982,52.0,425.0,,,,
8983,74.0,757.0,,,,
8984,51.0,425.0,,,,
8985,48.0,488.0,,,,
8986,48.0,363.0,,,,
8987,80.0,574.0,,,,
8988,64.0,407.0,,,,
8989,95.0,765.0,,,,
8990,71.0,471.0,,,,
8991,42.0,296.0,,,,
8992,51.0,412.0,,,,
8993,34.0,285.0,,,,
8994,23.0,247.0,,,,
8995,57.0,527.0,,,,
8996,24.0,238.0,,,,
8997,44.0,305.0,,,,
8998,34.0,273.0,,,,
8999,21.0,276.0,,,,
9000,34.0,393.0,,,,
9001,26.0,260.0,,,,
9002,50.0,395.0,,,,
9003,45.0,472.0,,,,
9004,56.0,542.0,,,,
9005,31.0,294.0,,,,
9006,57.0,426.0,,,,
9007,47.0,428.0,,,,
9008,46.0,412.0,,,,
9009,62.0,399.0,,,,
9010,81.0,775.0,,,,
9011,58.0,592.0,,,,
9012,50.0,469.0,,,,
9013,18.0,182.0,,,,
9014,44.0,397.0,,,,
9015,88.0,626.0,,,,
9016,34.0,312.0,,,,
9017,52.0,379.0,,,,
9018,47.0,358.0,,,,
9019,18.0,166.0,,,,
9020,49.0,361.0,,,,
9021,39.0,271.0,,,,
9022,21.0,279.0,,,,
9023,54.0,669.0,,,,
9024,75.0,436.0,,,,
9025,21.0,177.0,,,,
9026,38.0,341.0,,,,
9027,32.0,280.0,,,,
9028,48.0,370.0,,,,
9029,31.0,331.0,,,,
9030,47.0,402.0,,,,
9031,28.0,254.0,,,,
9032,41.0,353.0,,,,
9033,16.0,167.0,,,,
9034,35.0,315.0,,,,
9035,30.0,307.0,,,,
9036,25.0,125.0,,,,
9037,66.0,569.0,,,,
9038,19.0,165.0,,,,
9039,101.0,729.0,,,,
9040,44.0,494.0,,,,
9041,29.0,247.0,,,,
9042,63.0,575.0,,,,
9043,107.0,821.0,,,,
9044,65.0,543.0,,,,
9045,57.0,475.0,,,,
9046,48.0,494.0,,,,
9047,51.0,390.0,,,,
9048,53.0,456.0,,,,
9049,44.0,378.0,,,,
9050,26.0,177.0,,,,
9051,25.0,204.0,,,,
9052,52.0,623.0,,,,
9053,36.0,254.0,,,,
9054,63.0,456.0,,,,
9055,14.0,116.0,,,,
9056,62.0,478.0,,,,
9057,83.0,797.0,,,,
9058,77.0,563.0,,,,
9059,24.0,190.0,,,,
9060,33.0,165.0,,,,
9061,42.0,353.0,,,,
9062,37.0,331.0,,,,
9063,31.0,213.0,,,,
9064,44.0,405.0,,,,
9065,46.0,559.0,,,,
9066,18.0,155.0,,,,
9067,29.0,253.0,,,,
9068,27.0,200.0,,,,
9069,22.0,167.0,,,,
9070,38.0,346.0,,,,
9071,25.0,257.0,,,,
9072,62.0,487.0,,,,
9073,44.0,288.0,,,,
9074,60.0,574.0,,,,
9075,66.0,569.0,,,,
9076,50.0,445.0,,,,
9077,89.0,725.0,,,,
9078,88.0,754.0,,,,
9079,76.0,644.0,,,,
9080,91.0,808.0,,,,
9081,94.0,647.0,,,,
9082,101.0,841.0,,,,
9083,82.0,742.0,,,,
9084,60.0,542.0,,,,
9085,72.0,664.0,,,,
9086,78.0,613.0,,,,
9087,60.0,576.0,,,,
9088,73.0,691.0,,,,
9089,111.0,783.0,,,,
9090,86.0,700.0,,,,
9091,95.0,822.0,,,,
9092,111.0,945.0,,,,
9093,116.0,893.0,,,,
9094,72.0,649.0,,,,
9095,81.0,832.0,,,,
9096,61.0,471.0,,,,
9097,106.0,929.0,,,,
9098,40.0,360.0,,,,
9099,61.0,483.0,,,,
9100,63.0,518.0,,,,
9101,84.0,637.0,,,,
9102,74.0,715.0,,,,
9103,76.0,610.0,,,,
9104,99.0,1113.0,,,,
9105,100.0,847.0,,,,
9106,98.0,671.0,,,,
9107,63.0,489.0,,,,
9108,128.0,1115.0,,,,
9109,82.0,828.0,,,,
9110,95.0,737.0,,,,
9111,56.0,394.0,,,,
9112,108.0,849.0,,,,
9113,102.0,694.0,,,,
9114,36.0,354.0,,,,
9115,25.0,251.0,,,,
9116,95.0,744.0,,,,
9117,100.0,862.0,,,,
9118,95.0,896.0,,,,
9119,82.0,804.0,,,,
9120,123.0,755.0,,,,
9121,87.0,703.0,,,,
9122,68.0,415.0,,,,
9123,79.0,709.0,,,,
9124,71.0,728.0,,,,
9125,83.0,715.0,,,,
9126,104.0,957.0,,,,
9127,8.0,136.0,,,,
9128,101.0,853.0,,,,
9129,98.0,624.0,,,,
9130,33.0,260.0,,,,
9131,28.0,239.0,,,,
9132,103.0,871.0,,,,
9133,46.0,380.0,,,,
9134,101.0,754.0,,,,
9135,11.0,24.0,,,,
9136,6.0,64.0,,,,
9137,1.0,5.0,,,,
9138,1.0,3.0,,,,
9139,57.0,475.0,,,,
9140,5.0,67.0,,,,
9141,1.0,8.0,,,,
9142,114.0,725.0,,,,
9143,47.0,404.0,,,,
9144,61.0,498.0,,,,
9145,91.0,858.0,,,,
9146,56.0,413.0,,,,
9147,91.0,777.0,,,,
9148,46.0,414.0,,,,
9149,57.0,435.0,,,,
9150,50.0,446.0,,,,
9151,78.0,601.0,,,,
9152,58.0,599.0,,,,
9153,79.0,659.0,,,,
9154,63.0,420.0,,,,
9155,83.0,532.0,,,,
9156,58.0,556.0,,,,
9157,67.0,537.0,,,,
9158,102.0,849.0,,,,
9159,62.0,622.0,,,,
9160,76.0,514.0,,,,
9161,60.0,502.0,,,,
9162,31.0,272.0,,,,
9163,55.0,426.0,,,,
9164,76.0,632.0,,,,
9165,64.0,456.0,,,,
9166,55.0,427.0,,,,
9167,69.0,609.0,,,,
9168,72.0,566.0,,,,
9169,65.0,485.0,,,,
9170,50.0,456.0,,,,
9171,73.0,580.0,,,,
9172,77.0,513.0,,,,
9173,9.0,426.0,,,,
9174,60.0,448.0,,,,
9175,15.0,137.0,,,,
9176,15.0,580.0,,,,
9177,134.0,1130.0,,,,
9178,90.0,562.0,,,,
9179,28.0,415.0,,,,
9180,54.0,465.0,,,,
9181,5.0,370.0,,,,
9182,15.0,432.0,,,,
9183,48.0,369.0,,,,
9184,11.0,415.0,,,,
9185,90.0,698.0,,,,
9186,24.0,542.0,,,,
9187,53.0,697.0,,,,
9188,6.0,346.0,,,,
9189,20.0,519.0,,,,
9190,34.0,290.0,,,,
9191,84.0,706.0,,,,
9192,27.0,609.0,,,,
9193,9.0,638.0,,,,
9194,59.0,844.0,,,,
9195,57.0,468.0,,,,
9196,10.0,481.0,,,,
9197,6.0,379.0,,,,
9198,10.0,345.0,,,,
9199,80.0,774.0,,,,
9200,53.0,393.0,,,,
9201,71.0,527.0,,,,
9202,63.0,420.0,,,,
9203,52.0,705.0,,,,
9204,50.0,401.0,,,,
9205,22.0,641.0,,,,
9206,54.0,764.0,,,,
9207,16.0,339.0,,,,
9208,31.0,227.0,,,,
9209,7.0,245.0,,,,
9210,16.0,649.0,,,,
9211,26.0,472.0,,,,
9212,62.0,466.0,,,,
9213,40.0,625.0,,,,
9214,43.0,327.0,,,,
9215,89.0,577.0,,,,
9216,60.0,488.0,,,,
9217,32.0,221.0,,,,
9218,70.0,618.0,,,,
9219,98.0,811.0,,,,
9220,73.0,736.0,,,,
9221,66.0,491.0,,,,
9222,86.0,586.0,,,,
9223,75.0,662.0,,,,
9224,68.0,675.0,,,,
9225,64.0,407.0,,,,
9226,119.0,1048.0,,,,
9227,53.0,543.0,,,,
9228,87.0,640.0,,,,
9229,60.0,398.0,,,,
9230,151.0,894.0,,,,
9231,73.0,568.0,,,,
9232,68.0,382.0,,,,
9233,57.0,370.0,,,,
9234,57.0,549.0,,,,
9235,50.0,501.0,,,,
9236,78.0,477.0,,,,
9237,56.0,603.0,,,,
9238,74.0,460.0,,,,
9239,53.0,390.0,,,,
9240,83.0,664.0,,,,
9241,73.0,620.0,,,,
9242,67.0,428.0,,,,
9243,65.0,438.0,,,,
9244,84.0,711.0,,,,
9245,55.0,398.0,,,,
9246,42.0,340.0,,,,
9247,57.0,477.0,,,,
9248,58.0,432.0,,,,
9249,52.0,326.0,,,,
9250,60.0,490.0,,,,
9251,70.0,473.0,,,,
9252,49.0,355.0,,,,
9253,67.0,464.0,,,,
9254,64.0,443.0,,,,
9255,90.0,715.0,,,,
9256,37.0,412.0,,,,
9257,89.0,588.0,,,,
9258,90.0,491.0,,,,
9259,65.0,508.0,,,,
9260,71.0,621.0,,,,
9261,76.0,475.0,,,,
9262,46.0,374.0,,,,
9263,57.0,550.0,,,,
9264,60.0,454.0,,,,
9265,53.0,470.0,,,,
9266,58.0,602.0,,,,
9267,52.0,484.0,,,,
9268,82.0,467.0,,,,
9269,72.0,597.0,,,,
9270,63.0,565.0,,,,
9271,84.0,535.0,,,,
9272,1.0,10.0,,,,
9273,74.0,583.0,,,,
9274,66.0,580.0,,,,
9275,73.0,743.0,,,,
9276,86.0,741.0,,,,
9277,54.0,445.0,,,,
9278,66.0,765.0,,,,
9279,54.0,441.0,,,,
9280,68.0,700.0,,,,
9281,41.0,384.0,,,,
9282,41.0,325.0,,,,
9283,43.0,403.0,,,,
9284,56.0,553.0,,,,
9285,52.0,502.0,,,,
9286,45.0,482.0,,,,
9287,80.0,628.0,,,,
9288,75.0,535.0,,,,
9289,39.0,543.0,,,,
9290,54.0,606.0,,,,
9291,64.0,615.0,,,,
9292,58.0,508.0,,,,
9293,41.0,416.0,,,,
9294,66.0,638.0,,,,
9295,60.0,531.0,,,,
9296,80.0,647.0,,,,
9297,60.0,363.0,,,,
9298,57.0,448.0,,,,
9299,65.0,559.0,,,,
9300,32.0,319.0,,,,
9301,69.0,728.0,,,,
9302,38.0,404.0,,,,
9303,63.0,503.0,,,,
9304,75.0,621.0,,,,
9305,64.0,616.0,,,,
9306,36.0,316.0,,,,
9307,46.0,367.0,,,,
9308,54.0,471.0,,,,
9309,54.0,572.0,,,,
9310,39.0,449.0,,,,
9311,20.0,203.0,,,,
9312,9.0,64.0,,,,
9313,66.0,810.0,,,,
9314,58.0,669.0,,,,
9315,50.0,488.0,,,,
9316,57.0,520.0,,,,
9317,51.0,549.0,,,,
9318,80.0,644.0,,,,
9319,50.0,385.0,,,,
9320,77.0,810.0,,,,
9321,52.0,426.0,,,,
9322,34.0,332.0,,,,
9323,56.0,604.0,,,,
9324,39.0,445.0,,,,
9325,54.0,564.0,,,,
9326,48.0,448.0,,,,
9327,77.0,992.0,,,,
9328,56.0,701.0,,,,
9329,67.0,516.0,,,,
9330,49.0,501.0,,,,
9331,50.0,547.0,,,,
9332,61.0,486.0,,,,
9333,40.0,441.0,,,,
9334,52.0,456.0,,,,
9335,40.0,524.0,,,,
9336,38.0,457.0,,,,
9337,61.0,648.0,,,,
9338,46.0,525.0,,,,
9339,67.0,554.0,,,,
9340,66.0,543.0,,,,
9341,41.0,491.0,,,,
9342,64.0,546.0,,,,
9343,54.0,554.0,,,,
9344,62.0,662.0,,,,
9345,81.0,616.0,,,,
9346,58.0,559.0,,,,
9347,34.0,341.0,,,,
9348,63.0,507.0,,,,
9349,52.0,458.0,,,,
9350,58.0,646.0,,,,
9351,55.0,562.0,,,,
9352,37.0,418.0,,,,
9353,49.0,422.0,,,,
9354,47.0,491.0,,,,
9355,34.0,447.0,,,,
9356,48.0,400.0,,,,
9357,51.0,429.0,,,,
9358,21.0,230.0,,,,
9359,64.0,547.0,,,,
9360,43.0,403.0,,,,
9361,22.0,275.0,,,,
9362,35.0,351.0,,,,
9363,28.0,262.0,,,,
9364,47.0,420.0,,,,
9365,48.0,330.0,,,,
9366,48.0,381.0,,,,
9367,52.0,360.0,,,,
9368,23.0,176.0,,,,
9369,59.0,445.0,,,,
9370,67.0,439.0,,,,
9371,65.0,431.0,,,,
9372,49.0,365.0,,,,
9373,15.0,128.0,,,,
9374,49.0,356.0,,,,
9375,18.0,175.0,,,,
9376,59.0,492.0,,,,
9377,46.0,311.0,,,,
9378,26.0,191.0,,,,
9379,57.0,369.0,,,,
9380,24.0,217.0,,,,
9381,25.0,178.0,,,,
9382,21.0,122.0,,,,
9383,51.0,317.0,,,,
9384,70.0,402.0,,,,
9385,46.0,317.0,,,,
9386,41.0,240.0,,,,
9387,57.0,394.0,,,,
9388,20.0,145.0,,,,
9389,54.0,393.0,,,,
9390,47.0,405.0,,,,
9391,44.0,412.0,,,,
9392,25.0,239.0,,,,
9393,41.0,374.0,,,,
9394,50.0,472.0,,,,
9395,27.0,219.0,,,,
9396,1.0,3.0,,,,
9397,36.0,203.0,,,,
9398,26.0,174.0,,,,
9399,27.0,256.0,,,,
9400,42.0,345.0,,,,
9401,50.0,291.0,,,,
9402,26.0,198.0,,,,
9403,57.0,432.0,,,,
9404,41.0,285.0,,,,
9405,15.0,218.0,,,,
9406,28.0,198.0,,,,
9407,92.0,855.0,,,,
9408,59.0,355.0,,,,
9409,67.0,683.0,,,,
9410,63.0,554.0,,,,
9411,63.0,594.0,,,,
9412,50.0,614.0,,,,
9413,73.0,722.0,,,,
9414,67.0,524.0,,,,
9415,79.0,469.0,,,,
9416,82.0,632.0,,,,
9417,52.0,502.0,,,,
9418,66.0,588.0,,,,
9419,66.0,513.0,,,,
9420,51.0,431.0,,,,
9421,103.0,1089.0,,,,
9422,76.0,485.0,,,,
9423,60.0,515.0,,,,
9424,56.0,417.0,,,,
9425,74.0,726.0,,,,
9426,62.0,507.0,,,,
9427,62.0,446.0,,,,
9428,57.0,436.0,,,,
9429,34.0,267.0,,,,
9430,90.0,667.0,,,,
9431,58.0,550.0,,,,
9432,71.0,482.0,,,,
9433,36.0,353.0,,,,
9434,106.0,824.0,,,,
9435,47.0,455.0,,,,
9436,82.0,637.0,,,,
9437,59.0,423.0,,,,
9438,48.0,334.0,,,,
9439,101.0,787.0,,,,
9440,73.0,650.0,,,,
9441,47.0,401.0,,,,
9442,50.0,491.0,,,,
9443,14.0,213.0,,,,
9444,69.0,607.0,,,,
9445,54.0,445.0,,,,
9446,59.0,453.0,,,,
9447,50.0,423.0,,,,
9448,40.0,457.0,,,,
9449,82.0,539.0,,,,
9450,43.0,548.0,,,,
9451,94.0,735.0,,,,
9452,77.0,428.0,,,,
9453,65.0,549.0,,,,
9454,68.0,596.0,,,,
9455,37.0,269.0,,,,
9456,59.0,493.0,,,,
9457,57.0,549.0,,,,
9458,79.0,727.0,,,,
9459,39.0,402.0,,,,
9460,63.0,564.0,,,,
9461,69.0,520.0,,,,
9462,57.0,394.0,,,,
9463,63.0,546.0,,,,
9464,76.0,642.0,,,,
9465,49.0,564.0,,,,
9466,43.0,360.0,,,,
9467,55.0,402.0,,,,
9468,53.0,392.0,,,,
9469,41.0,337.0,,,,
9470,72.0,681.0,,,,
9471,65.0,425.0,,,,
9472,66.0,543.0,,,,
9473,45.0,500.0,,,,
9474,53.0,496.0,,,,
9475,43.0,469.0,,,,
9476,73.0,526.0,,,,
9477,41.0,334.0,,,,
9478,55.0,642.0,,,,
9479,63.0,506.0,,,,
9480,65.0,566.0,,,,
9481,24.0,143.0,,,,
9482,68.0,584.0,,,,
9483,48.0,424.0,,,,
9484,37.0,221.0,,,,
9485,56.0,507.0,,,,
9486,74.0,734.0,,,,
9487,55.0,550.0,,,,
9488,35.0,222.0,,,,
9489,39.0,290.0,,,,
9490,72.0,584.0,,,,
9491,49.0,541.0,,,,
9492,39.0,346.0,,,,
9493,64.0,563.0,,,,
9494,52.0,515.0,,,,
9495,73.0,529.0,,,,
9496,35.0,211.0,,,,
9497,77.0,551.0,,,,
9498,51.0,374.0,,,,
9499,61.0,472.0,,,,
9500,34.0,352.0,,,,
9501,51.0,596.0,,,,
9502,55.0,526.0,,,,
9503,51.0,400.0,,,,
9504,51.0,517.0,,,,
9505,30.0,282.0,,,,
9506,70.0,687.0,,,,
9507,59.0,428.0,,,,
9508,79.0,665.0,,,,
9509,45.0,403.0,,,,
9510,67.0,422.0,,,,
9511,67.0,473.0,,,,
9512,67.0,662.0,,,,
9513,60.0,502.0,,,,
9514,57.0,500.0,,,,
9515,67.0,610.0,,,,
9516,51.0,495.0,,,,
9517,56.0,605.0,,,,
9518,62.0,561.0,,,,
9519,63.0,549.0,,,,
9520,58.0,484.0,,,,
9521,56.0,499.0,,,,
9522,75.0,691.0,,,,
9523,68.0,613.0,,,,
9524,79.0,624.0,,,,
9525,62.0,557.0,,,,
9526,74.0,648.0,,,,
9527,70.0,547.0,,,,
9528,32.0,301.0,,,,
9529,55.0,568.0,,,,
9530,62.0,410.0,,,,
9531,44.0,422.0,,,,
9532,49.0,272.0,,,,
9533,43.0,401.0,,,,
9534,86.0,803.0,,,,
9535,36.0,382.0,,,,
9536,79.0,457.0,,,,
9537,68.0,560.0,,,,
9538,40.0,477.0,,,,
9539,69.0,559.0,,,,
9540,21.0,171.0,,,,
9541,34.0,369.0,,,,
9542,51.0,410.0,,,,
9543,53.0,599.0,,,,
9544,36.0,347.0,,,,
9545,68.0,546.0,,,,
9546,49.0,395.0,,,,
9547,52.0,640.0,,,,
9548,58.0,489.0,,,,
9549,50.0,438.0,,,,
9550,21.0,52.0,,,,
9551,45.0,359.0,,,,
9552,49.0,449.0,,,,
9553,37.0,285.0,,,,
9554,56.0,461.0,,,,
9555,52.0,394.0,,,,
9556,64.0,481.0,,,,
9557,19.0,127.0,,,,
9558,23.0,144.0,,,,
9559,34.0,294.0,,,,
9560,83.0,634.0,,,,
9561,74.0,623.0,,,,
9562,66.0,533.0,,,,
9563,84.0,771.0,,,,
9564,69.0,1025.0,,,,
9565,83.0,535.0,,,,
9566,78.0,879.0,,,,
9567,117.0,1144.0,,,,
9568,45.0,384.0,,,,
9569,93.0,833.0,,,,
9570,78.0,744.0,,,,
9571,70.0,587.0,,,,
9572,93.0,932.0,,,,
9573,69.0,710.0,,,,
9574,71.0,654.0,,,,
9575,74.0,593.0,,,,
9576,110.0,992.0,,,,
9577,65.0,486.0,,,,
9578,42.0,492.0,,,,
9579,64.0,596.0,,,,
9580,87.0,808.0,,,,
9581,93.0,737.0,,,,
9582,55.0,441.0,,,,
9583,89.0,651.0,,,,
9584,49.0,491.0,,,,
9585,51.0,379.0,,,,
9586,87.0,769.0,,,,
9587,34.0,379.0,,,,
9588,70.0,626.0,,,,
9589,50.0,456.0,,,,
9590,47.0,393.0,,,,
9591,61.0,686.0,,,,
9592,52.0,460.0,,,,
9593,61.0,541.0,,,,
9594,48.0,444.0,,,,
9595,49.0,465.0,,,,
9596,45.0,317.0,,,,
9597,59.0,526.0,,,,
9598,70.0,460.0,,,,
9599,69.0,682.0,,,,
9600,50.0,499.0,,,,
9601,61.0,511.0,,,,
9602,74.0,631.0,,,,
9603,72.0,423.0,,,,
9604,75.0,692.0,,,,
9605,65.0,498.0,,,,
9606,96.0,687.0,,,,
9607,91.0,689.0,,,,
9608,65.0,592.0,,,,
9609,55.0,397.0,,,,
9610,85.0,725.0,,,,
9611,49.0,471.0,,,,
9612,40.0,346.0,,,,
9613,32.0,365.0,,,,
9614,57.0,509.0,,,,
9615,58.0,607.0,,,,
9616,50.0,449.0,,,,
9617,37.0,254.0,,,,
9618,45.0,391.0,,,,
9619,49.0,520.0,,,,
9620,60.0,489.0,,,,
9621,57.0,442.0,,,,
9622,59.0,507.0,,,,
9623,72.0,463.0,,,,
9624,30.0,287.0,,,,
9625,57.0,494.0,,,,
9626,64.0,528.0,,,,
9627,63.0,588.0,,,,
9628,27.0,274.0,,,,
9629,53.0,283.0,,,,
9630,71.0,686.0,,,,
9631,51.0,397.0,,,,
9632,63.0,665.0,,,,
9633,67.0,536.0,,,,
9634,88.0,702.0,,,,
9635,64.0,514.0,,,,
9636,51.0,332.0,,,,
9637,61.0,580.0,,,,
9638,41.0,314.0,,,,
9639,59.0,522.0,,,,
9640,43.0,406.0,,,,
9641,42.0,354.0,,,,
9642,98.0,687.0,,,,
9643,63.0,643.0,,,,
9644,61.0,561.0,,,,
9645,51.0,543.0,,,,
9646,71.0,611.0,,,,
9647,71.0,593.0,,,,
9648,62.0,568.0,,,,
9649,41.0,490.0,,,,
9650,156.0,1505.0,,,,
9651,78.0,603.0,,,,
9652,42.0,363.0,,,,
9653,53.0,344.0,,,,
9654,65.0,478.0,,,,
9655,39.0,403.0,,,,
9656,29.0,264.0,,,,
9657,68.0,582.0,,,,
9658,62.0,576.0,,,,
9659,8.0,39.0,,,,
9660,46.0,431.0,,,,
9661,85.0,834.0,,,,
9662,52.0,481.0,,,,
9663,45.0,417.0,,,,
9664,29.0,278.0,,,,
9665,43.0,368.0,,,,
9666,37.0,340.0,,,,
9667,80.0,716.0,,,,
9668,57.0,604.0,,,,
9669,72.0,617.0,,,,
9670,57.0,409.0,,,,
9671,47.0,367.0,,,,
9672,55.0,421.0,,,,
9673,40.0,315.0,,,,
9674,40.0,356.0,,,,
9675,50.0,443.0,,,,
9676,66.0,658.0,,,,
9677,77.0,650.0,,,,
9678,39.0,321.0,,,,
9679,61.0,537.0,,,,
9680,82.0,664.0,,,,
9681,50.0,485.0,,,,
9682,54.0,600.0,,,,
9683,53.0,487.0,,,,
9684,40.0,424.0,,,,
9685,49.0,329.0,,,,
9686,92.0,716.0,,,,
9687,96.0,867.0,,,,
9688,50.0,580.0,,,,
9689,59.0,558.0,,,,
9690,92.0,789.0,,,,
9691,55.0,422.0,,,,
9692,29.0,313.0,,,,
9693,25.0,210.0,,,,
9694,80.0,756.0,,,,
9695,84.0,761.0,,,,
9696,74.0,559.0,,,,
9697,117.0,870.0,,,,
9698,28.0,266.0,,,,
9699,1.0,7.0,,,,
9700,96.0,861.0,,,,
9701,1.0,4.0,,,,
9702,10.0,190.0,,,,
9703,121.0,1004.0,,,,
9704,81.0,644.0,,,,
9705,97.0,850.0,,,,
9706,40.0,301.0,,,,
9707,88.0,771.0,,,,
9708,83.0,729.0,,,,
9709,39.0,360.0,,,,
9710,14.0,38.0,,,,
9711,53.0,460.0,,,,
9712,99.0,867.0,,,,
9713,73.0,664.0,,,,
9714,100.0,580.0,,,,
9715,79.0,611.0,,,,
9716,91.0,790.0,,,,
9717,80.0,739.0,,,,
9718,60.0,473.0,,,,
9719,88.0,567.0,,,,
9720,27.0,336.0,,,,
9721,73.0,613.0,,,,
9722,29.0,281.0,,,,
9723,62.0,465.0,,,,
9724,51.0,419.0,,,,
9725,58.0,491.0,,,,
9726,50.0,476.0,,,,
9727,81.0,483.0,,,,
9728,41.0,357.0,,,,
9729,61.0,410.0,,,,
9730,72.0,599.0,,,,
9731,31.0,341.0,,,,
9732,14.0,83.0,,,,
9733,37.0,252.0,,,,
9734,69.0,698.0,,,,
9735,42.0,296.0,,,,
9736,59.0,497.0,,,,
9737,103.0,1047.0,,,,
9738,76.0,696.0,,,,
9739,41.0,271.0,,,,
9740,1.0,7.0,,,,
9741,83.0,673.0,,,,
9742,72.0,376.0,,,,
9743,56.0,480.0,,,,
9744,61.0,565.0,,,,
9745,75.0,544.0,,,,
9746,32.0,346.0,,,,
9747,57.0,396.0,,,,
9748,80.0,469.0,,,,
9749,56.0,455.0,,,,
9750,58.0,462.0,,,,
9751,77.0,491.0,,,,
9752,70.0,613.0,,,,
9753,68.0,363.0,,,,
9754,62.0,345.0,,,,
9755,73.0,571.0,,,,
9756,63.0,540.0,,,,
9757,59.0,472.0,,,,
9758,57.0,471.0,,,,
9759,27.0,178.0,,,,
9760,69.0,400.0,,,,
9761,48.0,407.0,,,,
9762,75.0,463.0,,,,
9763,36.0,324.0,,,,
9764,55.0,404.0,,,,
9765,56.0,370.0,,,,
9766,21.0,153.0,,,,
9767,74.0,445.0,,,,
9768,45.0,277.0,,,,
9769,48.0,301.0,,,,
9770,49.0,325.0,,,,
9771,24.0,271.0,,,,
9772,67.0,513.0,,,,
9773,57.0,495.0,,,,
9774,64.0,462.0,,,,
9775,44.0,439.0,,,,
9776,68.0,498.0,,,,
9777,29.0,283.0,,,,
9778,49.0,354.0,,,,
9779,75.0,437.0,,,,
9780,60.0,469.0,,,,
9781,97.0,688.0,,,,
9782,47.0,444.0,,,,
